index,id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,GS_controversiality_score
984,1556750007256207360,238406734,1556750007256207360,2022-08-08 21:11:39,en,0,0,0,0,everyone,We Will All End Up Paying for Someone Else’s Beach House https://t.co/T1aQ2wRqiF,[],0,0,20,0,0,1,0,0,8054.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we will all end up paying someone elses beach house,0.0,0.0,0.0,0
985,1556661483135590400,829166459553140736,1556661483135590400,2022-08-08 15:19:53,en,1,0,2,0,everyone,"Climate Change Is Supercharging Most Infectious Diseases, New Study Finds | HuffPost Impact https://t.co/KoF3hstrIC",[],0,0,17,0,0,1,0,0,4703.0,0.0006377551020408,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change is supercharging most infectious diseases new study finds huffpost impact,0.0,0.0,0.0,0
986,1556721077123948544,1540850492577927170,1556721077123948544,2022-08-08 19:16:41,en,0,0,0,0,everyone,"""Every person in Gen Z has an understanding of Black Lives Matter, or climate change - all of these movements are for social justice and they're focused on helping people,"" he said.""The pro-life movement is just another aspect of that"". https://t.co/wVt2rz7rw9",[],0,1,4,0,0,1,0,0,67.0,0.0,0.8074,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,every person gen z understanding black lives matter climate change movement social justice theyre focused helping people saidthe prolife movement another aspect,0.0,0.0,0.0,0
987,1556629598854692865,4145816003,1556629598854692865,2022-08-08 13:13:11,en,2,0,5,0,everyone,Many don't appreciate the impact of the climate change legislation that was passed yesterday. It will give China the space it needs to build more coal fired power plants.,[],0,0,2,0,0,0,0,0,932.0,0.007502679528403,-0.73,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,many dont appreciate impact climate change legislation passed yesterday it give china space need build coal fired power plant,0.0,0.0,0.0,0
988,1556695128487604224,54130725,1556695128487604224,2022-08-08 17:33:35,en,0,0,0,0,everyone,Why Fission with Thorium is the Best Solution to Solve Global WarmingHere's an article I wrote three years ago about the benefits of this emerging technology.https://t.co/qaDAAuNIDL,[],0,1,11,0,0,1,0,0,42.0,0.0,0.872,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,why fission thorium best solution solve global warmingheres article i wrote three year ago benefit emerging technology,0.0,0.0,0.0,0
989,1556557729606541312,1228834311748694017,1556557729606541312,2022-08-08 08:27:36,en,0,0,0,0,everyone,"Mike Patrick, Secretary of Housing and Urban Development from WA - ""Join The Evolution""In his first 100 days in office, Mike will: 1. Invest in American Jobs2. Tackle Global Warming3. Increase Voting Rights",[],0,1,13,0,0,0,0,0,12.0,0.0,0.5423,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mike patrick secretary housing urban development wa join the evolutionin first 100 day office mike 1 invest american jobs2 tackle global warming3 increase voting rights,0.0,0.0,0.0,0
990,1556762431019433986,81217103,1556762431019433986,2022-08-08 22:01:01,en,0,0,0,0,everyone,"Regardless of where you live, it’s critical to do your homework before purchasing a property!https://t.co/MGOUxkAxgp#insurance #insuranceagent #insurancebroker #homeinsurance #smallbusiness #smallbiz","['insurance' 'insuranceagent' 'insurancebroker' 'homeinsurance'
 'smallbusiness' 'smallbiz']",6,0,3,1,0,1,0,0,2805.0,0.0,-0.3802,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,regardless live critical homework purchasing property insuranceagent insurancebroker homeinsurance smallbusiness smallbiz,0.0,0.0,0.0,0
991,1556612845395140608,1016296770966614016,1556612845395140608,2022-08-08 12:06:37,en,0,0,0,0,everyone,"Larger, coarse sea spray reduces the amount of lightning by as much as 90% #climatechange #lightning #storms #bfhu #hebrewuniversity https://t.co/lx2FyeH3mE @HebrewU https://t.co/aaPhvcnSZU",['climatechange' 'lightning' 'storms' 'bfhu' 'hebrewuniversity'],5,0,6,0,0,2,1,0,292.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,larger coarse sea spray reduces amount lightning much 90 climatechange lightning storm bfhu hebrewuniversity,0.0,0.0,0.0,0
992,1556526419097882625,949434683028398080,1556526419097882625,2022-08-08 06:23:11,en,0,0,0,0,everyone,"Analysis-Climate Change, Scarcity Chip Away at Degrowth Taboo https://t.co/VHwrq2TFpM",[],0,0,17,0,0,1,0,0,4129.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analysisclimate change scarcity chip away degrowth taboo,0.0,0.0,0.0,0
993,1556603705767739392,1236885335168004096,1556603705767739392,2022-08-08 11:30:18,en,0,0,0,0,everyone,"The US Senate on Sunday, August 7, 2022, repelled attempts to amend a $430 billion measure sought by President Joe Biden, as Democrats forged ahead with their bill to control climate change and cut prescription drug costs for the elderly. https://t.co/oUXNgPnnAr",[],0,1,7,0,0,1,0,0,228.0,0.0,-0.2732,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the us senate sunday august 7 2022 repelled attempt amend 430 billion measure sought president joe biden democrats forged ahead bill control climate change cut prescription drug cost elderly,0.0,0.0,0.0,0
994,1556653192565428224,1025768035624407040,1556653192565428224,2022-08-08 14:46:56,en,0,0,1,0,mentionedUsers,"My thoughts with South Korea (and our boys, of course). I still haven't given up hope that more people will start taking climate change seriously.",[],0,1,3,0,0,0,0,0,352.0,0.0028328611898017,-0.4777,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,my thought south korea boy course i still havent given hope people start taking climate change seriously,0.0,0.0,0.0,0
995,1556662206246391811,220186384,1556662206246391811,2022-08-08 15:22:46,en,4,2,9,0,everyone,"Masks will be here for a while…Climate Change Is Supercharging Most Infectious Diseases, New Study Finds | HuffPost Impact https://t.co/bYcDI94vkz",[],0,0,13,0,0,1,0,0,61195.0,0.0002451140597424,0.0,Neutral,-0.3999499999999999,0.0,-0.3999499999999999,0.0321311249999999,0.0,0.0321311249999999,0.0,0.0,masks whileclimate change is supercharging most infectious diseases new study finds huffpost impact,0.0321311249999999,0.0,0.0321311249999999,1
996,1556561927110787072,2476843155,1556561927110787072,2022-08-08 08:44:17,en,0,0,0,0,everyone,Yellowstone Unprecedented Flooding Shows Just How Dangerous Climate Change is. Demand Action Now! https://t.co/BkKEw9oERL,[],0,0,17,1,0,1,0,0,26118.0,0.0,-0.5983,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yellowstone unprecedented flooding shows just how dangerous climate change demand action now,0.0,0.0,0.0,0
997,1556469769397846016,1474122684611104771,1556469769397846016,2022-08-08 02:38:05,en,0,0,0,0,everyone,"WAIT, I WAS TOLD THE REEF WAS IRREVOCABLY DOOMED BY CLIMATE CHANGE: Coral cover increases in parts … https://t.co/YoZb3yX9kS",[],0,12,56,0,0,1,0,0,133.0,0.0,-0.7125,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wait i was told the reef was irrevocably doomed by climate change coral cover increase part,0.0,0.0,0.0,0
998,1556785030961438720,542318578,1556785030961438720,2022-08-08 23:30:49,en,0,0,0,0,everyone,"Spread the word. Energy crisis, which means food crisis, incoming.  Everyone is WRONG About Climate Change | Alex Epstein https://t.co/17mLdy8zHb via @YouTube",[],0,1,12,0,0,1,1,0,9993.0,0.0,-0.8986,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spread word energy crisis mean food crisis incoming everyone wrong about climate change alex epstein via,0.0,0.0,0.0,0
999,1556682159380803585,1238138065723502595,1556682159380803585,2022-08-08 16:42:03,en,0,0,0,0,everyone,"Climate change could aggravate over half of known human pathogens, scientists say https://t.co/L3b8SNIE9t",[],0,0,6,0,0,1,0,0,65.0,0.0,-0.5423,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change could aggravate half known human pathogen scientist say,0.0,0.0,0.0,0
573,1556294717230305280,1117545887155146753,1556294717230305280,2022-08-07 15:02:29,en,0,0,0,0,everyone,"Due to climate change, Nevada says goodbye to grass https://t.co/7pE1FdI858 via @cbssunday",[],0,0,6,0,0,1,1,0,356.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,due climate change nevada say goodbye grass via,0.0,0.0,0.0,0
574,1556333167094767618,1510781350902706180,1556333167094767618,2022-08-07 17:35:16,en,1,0,1,0,everyone,Nobody can chart my course https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #viral #twitterpost,['ClimateChange' 'SaveTheWorld' 'ClimateAction' 'viral' 'twitterpost'],5,0,12,0,0,1,0,0,5510.0,0.0003629105425512,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nobody chart course climatechange savetheworld climateaction viral twitterpost,0.0,0.0,0.0,0
575,1556395091845152773,15808647,1556395091845152773,2022-08-07 21:41:20,en,3,0,2,0,everyone,"Sublime Systems is the first company with a potential pathway to producing cost-effective, zero-carbon cement. Hear from Co-Founder and CEO Leah Ellis at ClimateTech, our inaugural conference on climate change solutions. Learn more here  ➡️ https://t.co/7oRHicYPqs",[],0,1,7,0,0,1,0,1,1176248.0,4.250800638300224e-06,0.1779,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sublime systems first company potential pathway producing costeffective zerocarbon cement hear cofounder ceo leah ellis climatetech inaugural conference climate change solution learn,0.0,0.0,0.0,0
576,1556373509961617409,1529599970478784512,1556373509961617409,2022-08-07 20:15:35,en,0,0,0,0,everyone,"Its super incorrect to think that the cracker twitter users will be the immediate victims of climate change rather than marginalized communities and the global south, but keep letting them think that. Its the only way standard libs will care about it.",[],0,0,1,0,0,0,0,0,19.0,0.0,0.7269,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,its super incorrect think cracker twitter user immediate victim climate change rather marginalized community global south keep letting think its way standard libs care,0.0,0.0,0.0,0
577,1556408773631164418,2215944661,1556408773631164418,2022-08-07 22:35:42,en,3,0,8,0,everyone,Anything Congress passes that deals with the economy or climate change is bad. The politicians are not on our side. They do not care about us.,[],0,0,3,0,0,0,0,0,2431.0,0.0045230263157894,-0.7293,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anything congress pass deal economy climate change bad the politician side they care u,0.0,0.0,0.0,0
578,1556117629911420930,1532408386247065601,1556117629911420930,2022-08-07 03:18:48,en,59,0,44,0,everyone,The Paris Agreement requests each country's climate actions.  has submitted &amp; updated its plan to cover 2020-2030. It set 2025 &amp; 2030 mitigation targets consistent with its political ambition &amp; readiness to act on #climatechange. Ahead of #COP27 #EthiopiaPrevails,['climatechange' 'COP27' 'EthiopiaPrevails'],3,0,4,0,0,0,0,0,167.0,0.6130952380952381,0.6369,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the paris agreement request country climate action submitted amp updated plan cover 20202030 it set 2025 amp 2030 mitigation target consistent political ambition amp readiness act climatechange ahead cop27 ethiopiaprevails,0.0,0.0,0.0,0
579,1556078866023780353,46462881,1556078866023780353,2022-08-07 00:44:46,en,0,0,1,0,everyone,I really think you must factor climate change into the decision to buy airline stocks. Very difficult factor to understand.,[],0,1,2,0,0,0,0,0,95.0,0.0104166666666666,-0.4201,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i really think must factor climate change decision buy airline stock very difficult factor understand,0.0,0.0,0.0,0
580,1556402302860156928,456865788,1556402302860156928,2022-08-07 22:10:00,en,1,1,8,1,everyone,"'When it comes to climate, our notions of normal have been upended.' @SteveDinkin https://t.co/aEREyy4OZU@JamesClimateGuy @ericblake @scrappy406 @Miriam2626 @GFilms7 @TeahCartel @Halbeerz @MClarissa @IngGuthrie @Brimshack @Doramary  @Bettie003 @KayKosmos @webelievebeliev",[],0,0,11,0,0,1,15,0,37016.0,0.0002971607639733,0.0,Neutral,0.0,-0.6369,-0.31845,0.0,0.0,0.202820805,100.0,0.0,when come climate notion normal upended,0.0,0.0,0.202820805,1
581,1556359059359424512,1442408319608516614,1556359059359424512,2022-08-07 19:18:10,en,0,0,0,0,everyone,"I hate humans. Only by planting trees, we will be able to overcome global warming. You make me sick",[],0,1,4,0,0,0,0,0,9.0,0.0,-0.7506,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i hate human only planting tree able overcome global warming you make sick,0.0,0.0,0.0,0
582,1556085868569452546,26789007,1556085868569452546,2022-08-07 01:12:36,en,0,0,0,0,everyone,The Unintended Consequences of Declaring 'Climate Emergency' https://t.co/NaAXBq8n1j via @townhallcom #climatechange is a #fallacy.,['climatechange' 'fallacy'],2,0,8,0,0,1,1,0,290.0,0.0,-0.3818,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the unintended consequences declaring climate emergency via climatechange fallacy,0.0,0.0,0.0,0
583,1556415290342543360,1394537875933253632,1556415290342543360,2022-08-07 23:01:36,en,0,17,34,0,everyone,I don't understand why climate change became the focus of parts of the political spectrum versus other things that could be catastrophic,[],0,1,1,0,0,0,0,0,3930.0,0.012973798015772,-0.4939,Negative,0.0402647058823529,0.0,0.0402647058823529,0.1700462399264706,0.0,0.1700462399264706,29.411764705882355,0.0,i dont understand climate change became focus part political spectrum versus thing could catastrophic,0.1700462399264706,0.0,0.1700462399264706,2
584,1556338130273320960,456865788,1556338130273320960,2022-08-07 17:55:00,en,13,3,21,1,everyone,#ClimateChange Pushing England toward Droughthttps://t.co/3jxOehqh3o@SaleemulHuq @GardeningWell  @HLStockenstrom @GraceMurphy2 @lifesafeast @BadlyBehavedOne @vegangreeplanet @OlumideIDOWU @GreenGymPenge @GreenSolarWind @mikecoulson48 @vanessa_vash @ann_neona @carsula,['ClimateChange'],1,0,12,0,0,1,14,0,37016.0,0.0010265553664532,0.0,Neutral,-0.3243,0.0,-0.2161999999999999,0.2103409799999999,0.0,0.14022732,50.0,100.0,climatechange pushing england toward drought,0.2103409799999999,0.0,0.14022732,1
585,1556270169265152002,590788952,1556270169265152002,2022-08-07 13:24:57,en,0,0,0,0,everyone,#ClimateChange is ending our environment and It’s due us https://t.co/onudW5s7qG #ClimateCatastrophe Wildfires send giant cloud of ash across southern Paraguay https://t.co/0Oil2z9kob,['ClimateChange' 'ClimateCatastrophe'],2,0,6,0,0,2,0,0,1454.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climatechange ending environment its due u climatecatastrophe wildfires send giant cloud ash across southern paraguay,0.0,0.0,0.0,0
586,1556283901424898051,701207138,1556283901424898051,2022-08-07 14:19:31,en,0,0,1,0,everyone,"Marco Rubio is whining about doing his job for passage of a mighty consequential bill to help his state while experts forecast how Florida will be impacted by Climate change These hurricane flood maps reveal the climate future for Miami, NYC and D.C. https://t.co/DIqZsCc4XO",[],0,2,7,0,0,1,0,0,3049.0,0.000327868852459,0.2023,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,marco rubio whining job passage mighty consequential bill help state expert forecast florida impacted climate change these hurricane flood map reveal climate future miami nyc dc,0.0,0.0,0.0,0
587,1556116909678104578,1464470913353719809,1556116909678104578,2022-08-07 03:15:57,en,0,0,1,0,everyone,"I really wish the bill combated climate change. I hate people saying this bill is better than nothing when it literally has zero to do with helping combat climate change. Fossil fuel &amp; oil giveaways?? I hate this. Increased in natural disasters,  ice melting, forest fires,ugh ☹️",[],0,3,2,0,2,0,0,1,283.0,0.0035211267605633,-0.636,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i really wish bill combated climate change i hate people saying bill better nothing literally zero helping combat climate change fossil fuel amp oil giveaway i hate increased natural disaster ice melting forest firesugh,0.0,0.0,0.0,0
588,1556142757428678656,1400841505405800448,1556142757428678656,2022-08-07 04:58:39,en,0,0,3,1,everyone,Did you guys know that tree rings can tell us climate history? Thin close knit rings means a colder climate with dry air. Thicker farther apart rings it was warmer and wet so ae can see climate patterns through decades to track our global warming/climate crisis,[],0,0,1,0,1,0,0,0,107.0,0.037037037037037,-0.4404,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,did guy know tree ring tell u climate history thin close knit ring mean colder climate dry air thicker farther apart ring warmer wet ae see climate pattern decade track global warmingclimate crisis,0.0,0.0,0.0,1
589,1556424266702364672,940683109489524736,1556424266702364672,2022-08-07 23:37:16,en,0,0,0,0,everyone,"i stopped being concerned about global warming when i realized that the earth wouldn’t actually die, just all the humans that live on it and don’t care, earth will bounce back i ain’t trippen",[],0,0,0,0,0,0,0,0,181.0,0.0,-0.25,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stopped concerned global warming realized earth wouldnt actually die human live dont care earth bounce back aint trippen,0.0,0.0,0.0,0
590,1556101215024427009,1489896161008033797,1556101215024427009,2022-08-07 02:13:35,en,1,1,3,0,everyone,Queer Theory aka Greta Funburger's theory of climate change,[],0,0,8,0,0,0,0,0,968.0,0.0051599587203302,0.0,Neutral,0.5574,0.0,0.5574,0.0,0.0,0.0,0.0,0.0,queer theory aka greta funburgers theory climate change,0.0,0.0,0.0,0
591,1556283283662446592,1148309070484529152,1556283283662446592,2022-08-07 14:17:03,en,0,0,0,0,everyone,"As climate change threatens more homes, some properties are getting too costly to insure https://t.co/erzuwau9ub",[],0,0,1,0,0,1,0,0,2.0,0.0,-0.4588,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,as climate change threatens home property getting costly insure,0.0,0.0,0.0,0
592,1556384470525218817,16032238,1556384470525218817,2022-08-07 20:59:08,en,0,0,12,0,everyone,The #InflationReductionAct passed the Senate!👏🏽 Now the House vote will hopefully be a formality and President Biden can sign it into law soon.One of the biggest investments to tackle climate change. I hope this is just the first of many since we will need a sustained effort.,['InflationReductionAct'],1,1,5,1,0,0,0,1,5035.0,0.0023828435266084,0.6808,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the inflationreductionact passed now house vote hopefully formality president biden sign law soonone biggest investment tackle climate change i hope first many since need sustained effort,0.0,0.0,0.0,0
553,1556343812473118721,13168562,1556343812473118721,2022-08-07 18:17:35,en,0,0,1,0,everyone,Meet the Navajo Nation team turning on taps on tribal land https://t.co/NqmuV8ecYH,[],0,0,10,0,0,1,0,0,983.0,0.0010162601626016,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meet navajo nation team turning tap tribal land,0.0,0.0,0.0,0
554,1556274912230158336,874017579374747648,1556274912230158336,2022-08-07 13:43:47,en,0,0,0,0,everyone,"Together we can lower healthcare and energy cost, combat climate change, and make the tax code fairer. Tell Congress to Pass the Inflation Reduction Act. Take action with @edvotes. https://t.co/zmCmsg8KxA",[],0,0,6,0,0,1,1,0,335.0,0.0,-0.3612,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,together lower healthcare energy cost combat climate change make tax code fairer tell congress pass inflation reduction act take action,0.0,0.0,0.0,0
555,1556412461468844034,45732579,1556412461468844034,2022-08-07 22:50:22,en,3,0,3,0,everyone,"#VoteBlue #Senate passed a bill over full #GOP opposition to fight #climatechange , “cut” #drugcosts and raise #taxes (for millionaires), in a major #win for #Democrats. Joe Biden ❤️🌎🙏 @ White House, Washington DC https://t.co/KfDg0YjTSK","['VoteBlue' 'Senate' 'GOP' 'climatechange' 'drugcosts' 'taxes' 'win'
 'Democrats']",8,2,10,0,0,1,0,3,2502.0,0.0023971234518577,0.7713,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,voteblue senate passed bill full gop opposition fight climatechange cut drugcosts raise tax millionaire major win democrats joe biden white house washington dc,0.0,0.0,0.0,0
556,1556117630049832960,1537438828427739137,1556117630049832960,2022-08-07 03:18:48,en,44,0,38,1,everyone,The Paris Agreement requests each country's climate actions.  has submitted &amp; updated its plan to cover 2020-2030. It set 2025 &amp; 2030 mitigation targets consistent with its political ambition &amp; readiness to act on #climatechange. Ahead of #COP27 #EthiopiaPrevails,['climatechange' 'COP27' 'EthiopiaPrevails'],3,0,4,0,0,0,0,0,81.0,1.0121951219512195,0.6369,Positive,0.0,0.5994,0.5994,0.0,0.0,0.0,0.0,100.0,the paris agreement request country climate action submitted amp updated plan cover 20202030 it set 2025 amp 2030 mitigation target consistent political ambition amp readiness act climatechange ahead cop27 ethiopiaprevails,0.0,0.0,0.0,0
557,1556410435980693504,17028405,1556410435980693504,2022-08-07 22:42:19,en,2,1,3,0,everyone,"More human remains have been found in the receding waters of Lake Mead, authorities announced Saturday.  https://t.co/LQHLLktLD0",[],0,0,10,0,0,1,0,0,841077.0,7.133702225001724e-06,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,more human remains found receding water lake mead authority announced saturday,0.0,0.0,0.0,0
558,1556365633373306880,1486112962603479043,1556365633373306880,2022-08-07 19:44:17,en,0,0,0,0,everyone,"https://t.co/ZrkxklVmOx ""I CAN'T STOP LAUGHING...!!"" Debating Crazy Climate Change Denier https://t.co/PetJ3OZAxJ",[],0,4,30,2,0,2,0,0,62.0,0.0,-0.7371,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i cant stop laughing debating crazy climate change denier,0.0,0.0,0.0,0
559,1556379956703281152,328160324,1556379956703281152,2022-08-07 20:41:12,en,0,0,0,0,everyone,Honestly it’s been a rough month to be a gal who’s terrified of natural disasters and global warming. https://t.co/Ss6YLMJlXL,[],0,0,7,0,0,1,0,0,528.0,0.0,-0.3612,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honestly rough month gal who terrified natural disaster global warming,0.0,0.0,0.0,0
560,1556304744787824640,1469728888733323268,1556304744787824640,2022-08-07 15:42:20,en,0,0,0,0,everyone,Global Warming vs. Climate Changehttps://t.co/VcfqCAwd3T,[],0,0,15,0,0,1,0,0,52.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global warming v climate change,0.0,0.0,0.0,0
561,1556197515975958528,154266844,1556197515975958528,2022-08-07 08:36:15,en,1,0,0,0,everyone,#science Links to SCIENCE and CLIMATE CHANGE #climate #clean #greenenergy #solar #air #water #temps #nature_beautyhttps://t.co/rKH7Ll8bjMhttps://t.co/Na6SBThqAR,"['science' 'climate' 'clean' 'greenenergy' 'solar' 'air' 'water' 'temps'
 'nature_beautyhttps']",9,3,21,0,0,1,0,0,2451.0,0.0004078303425774,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,science links science climate change climate clean greenenergy solar air water temp nature_beauty,0.0,0.0,0.0,0
562,1556287573546242055,2939847540,1556287573546242055,2022-08-07 14:34:06,en,0,0,1,0,everyone,Tell me you live in Denver without telling me you live in Denver @9NEWS @KyleClark @chrisparente Eviva on Cherokee apartments @EquityRes Fighting #climatechange #Denver https://t.co/x8Gs4pZzp1,['climatechange' 'Denver'],2,0,10,0,0,1,4,0,69.0,0.0142857142857142,-0.3612,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tell live denver without telling live denver eviva cherokee apartment fighting climatechange denver,0.0,0.0,0.0,0
563,1556321496141910017,1117187256060530688,1556321496141910017,2022-08-07 16:48:54,en,0,0,0,0,everyone,RT @unfoundation: - Disease outbreaks- Climate change- Hunger and povertySo much is going on in the world. Get expert insights on trending topics and global issues: https://t.co/bCciiNY53X https://t.co/Z4Ty2PqHu4,[],0,1,8,0,0,2,1,0,130.0,0.0,-0.25,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rt disease outbreak climate change hunger povertyso much going world get expert insight trending topic global issue,0.0,0.0,0.0,0
564,1556256630295109632,4053520599,1556256630295109632,2022-08-07 12:31:09,en,0,0,0,0,everyone,The northern and central Great Barrier Reef have recorded their highest amount of coral cover in 36 years.@aims_gov_au #CoralReefs #ClimateChange https://t.co/xOXij05nVZ,['CoralReefs' 'ClimateChange'],2,0,8,0,0,1,1,0,3280.0,0.0,0.5574,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the northern central great barrier reef recorded highest amount coral cover 36 year coralreefs climatechange,0.0,0.0,0.0,0
565,1556260719284322304,335918371,1556260719284322304,2022-08-07 12:47:24,en,0,1,3,0,everyone,I don’t have a firm opinion on “climate change” because I don’t have adequate data. I just know that I’d want a much larger sample size than a couple hundred years before deciding it’s man-made and that we have the ability to even influence it.,[],0,4,2,0,0,0,0,0,1344.0,0.0029739776951672,0.5423,Positive,0.5256,0.0,0.5256,0.0,0.0,0.0,100.0,0.0,i dont firm opinion climate change i dont adequate data i know id want much larger sample size couple hundred year deciding manmade ability even influence,0.0,0.0,0.0,1
566,1556165042588241920,158308665,1556165042588241920,2022-08-07 06:27:12,en,0,0,2,0,everyone,"Indian urban planning 🤝 climate change: guaranteed flooding within half an hour of rain, desert state no bar! 💦✌🏾💦 https://t.co/Hs9sY1TTjR",[],0,0,5,1,0,1,0,4,1500.0,0.0013324450366422,0.3164,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,indian urban planning climate change guaranteed flooding within half hour rain desert state bar,0.0,0.0,0.0,0
567,1556377585264824322,789738589970063364,1556377585264824322,2022-08-07 20:31:47,en,0,0,0,0,everyone,Climate Change Risk Is Emerging As A Mainstream Retirement Issue - Forbes https://t.co/Cykksi9JxC https://t.co/5TGNgJKf0u,[],0,1,18,0,0,2,0,0,4671.0,0.0,-0.2732,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change risk is emerging as a mainstream retirement issue forbes,0.0,0.0,0.0,0
568,1556372167390109697,1329248459191410688,1556372167390109697,2022-08-07 20:10:15,en,2,0,4,0,following,"It would be better if instead of giveaways for the fossil fuel industry, we prosecuted those who are responsible for purposely spreading misinformation about climate change, seize &amp; redistribute their assets.",[],0,0,1,0,0,0,0,0,2971.0,0.0020188425302826,0.25,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it would better instead giveaway fossil fuel industry prosecuted responsible purposely spreading misinformation climate change seize amp redistribute asset,0.0,0.0,0.0,0
569,1556115757976666112,713523037560111105,1556115757976666112,2022-08-07 03:11:22,en,0,0,0,0,everyone,Joe Manchin’s price for supporting the climate change bill: A natural gas pipeline in his home state https://t.co/kCLgSFZmsF,[],0,1,8,0,0,1,0,0,434.0,0.0,0.6597,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe manchins price supporting climate change bill a natural gas pipeline home state,0.0,0.0,0.0,0
570,1556388534281543682,869936433716355072,1556388534281543682,2022-08-07 21:15:17,en,0,0,0,0,everyone,"U.S. Senate approves bill to fight climate change, cut drug costs in win for Biden  https://t.co/ewB7u2uR2n",[],0,1,7,0,0,1,0,0,21.0,0.0,0.4215,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,us senate approves bill fight climate change cut drug cost win biden,0.0,0.0,0.0,0
