id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1579260397894324224,359868075,1579260397894324224,2022-10-09T23:59:54.000Z,en,0,0,0,0,everyone,"Global Warming: Cause, Effects and Solution https://t.co/5fcJGzU0NK"
1579259773823815680,1522927127863205888,1579259773823815680,2022-10-09T23:57:25.000Z,en,1,3,2,0,everyone,The elite’s believe a small nuclear war will stop “Global Warming “.   So don’t be surprised when it happens! Of course they will blame it on Russia. And a added benefit is depopulation.
1579259597566595072,3149729430,1579259597566595072,2022-10-09T23:56:43.000Z,en,0,0,0,0,everyone,UOW Global Climate Change Week centres on climate actionhttps://t.co/xI10pwjLaT
1579259496786198528,710116351071928322,1579259496786198528,2022-10-09T23:56:19.000Z,en,2,1,1,0,everyone,Damn global warming. https://t.co/aNVPy7Fz0W
1579259315869077504,1103698001287999488,1579259315869077504,2022-10-09T23:55:36.000Z,en,0,0,0,0,everyone,"1/2To the climate cultThe greatest threat to mankind isn’t Global warming.ITS A NUCLEAR WINTER!Not since the Cuban Missile Crisis have we been threatened with war &amp; Nuclear annihilation.Military runs on O&amp;G not lithium batteries, snowflakes take heed or take shelter!! https://t.co/vYLa5yuZlP"
1579259264652410882,1559564054985076741,1579259264652410882,2022-10-09T23:55:24.000Z,en,0,0,0,0,everyone,"""The only thing worth writing about is the human heart in conflict with itself.” ― William Faulknerso bakit may white walkers, grrm? CHOS haha i mean, you could've written them better since they're representations of climate change but they were SO boring, babes!"
1579259198583738368,1194766512,1579259198583738368,2022-10-09T23:55:08.000Z,en,0,0,0,0,everyone,"Ever notice the same people pushing the vaccine are the same people standing with Ukraine are the same people pushing censorship, are the same people selling this global warming bullshit?"
1579259065079058432,745715592804466688,1579259065079058432,2022-10-09T23:54:36.000Z,en,0,0,0,0,everyone,The latest Carpe DiEM25 - USA Review! https://t.co/z2d5YDnJYH Thanks to @ggreenwald @DiEM25UK @DiEM_25 #cop27 #climatechange
1579258963090341888,3066855883,1579258963090341888,2022-10-09T23:54:12.000Z,en,0,0,2,1,mentionedUsers,#OOTT #WTIOne of the regions hardest hit by #climatechange is also one least equipped to deal with it. https://t.co/WBcp05yKsc
1579258904978259969,3149729430,1579258904978259969,2022-10-09T23:53:58.000Z,en,0,0,0,0,everyone,UOW Global Climate Change Week centres on climate actionhttps://t.co/xI10pw2I8T
