id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1596715702807068673,883763241612189697,1596654102796468224,2022-11-27T04:01:03.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1596654102796468224'}]",@pauldauenhauer 😂😂😂😂😂👍🏾👍🏾
1597073314442158081,1322745962524192769,1596653062831079424,2022-11-28T03:42:05.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1597068911723544576'}]",@conmenpodcast1 @groth1945 they love their symbology
1597068911723544576,1491506727602249731,1596653062831079424,2022-11-28T03:24:35.000Z,en,0,1,1,0,"[{'type': 'replied_to', 'id': '1597050057639211009'}]",@LucasHardR @groth1945 It's everywhere. Just a coincidence I am sure.
1597050057639211009,1322745962524192769,1596653062831079424,2022-11-28T02:09:40.000Z,en,0,1,1,1,"[{'type': 'replied_to', 'id': '1596653062831079424'}]","@groth1945 @conmenpodcast1 there's that number, again"
1597046517701185536,1391516526763814917,1596653062831079424,2022-11-28T01:55:36.000Z,en,1,0,3,1,"[{'type': 'replied_to', 'id': '1596653062831079424'}]",@groth1945 Grow up and get a life you entitled little twit...
1596844041659813888,1588993373939064836,1596653062831079424,2022-11-27T12:31:02.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1596653062831079424'}]","@groth1945 @fsturgeonfl Climate change is BS. The Earth has had many ice ages and thawing, there is absolutely nothing they can do to stop it."
1596719970591084544,1351908207925620741,1596653062831079424,2022-11-27T04:18:01.000Z,qme,2,0,1,0,"[{'type': 'replied_to', 'id': '1596653062831079424'}]",@groth1945 https://t.co/qjtVrCDUFi
1596710295527124993,1517430763981058048,1596653062831079424,2022-11-27T03:39:34.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1596660048402464769'}]",@FMW42082 @hightide172 @Lauras4T @groth1945 Coal for you this Christmas!👹🔥👿
1596698342154993664,800528703558021120,1596653062831079424,2022-11-27T02:52:04.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1596653062831079424'}]",@groth1945 @helen44767171 Greta has got the bitch look.
1596693299351650306,1222718425950117888,1596653062831079424,2022-11-27T02:32:02.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1596653062831079424'}]",@groth1945 She has evil eyes.
1596688203863322626,1520465227183276034,1596653062831079424,2022-11-27T02:11:47.000Z,en,1,0,1,1,"[{'type': 'replied_to', 'id': '1596653062831079424'}]",@groth1945 Because she is a token for their cause
1596685320204201984,1518801502365573120,1596653062831079424,2022-11-27T02:00:19.000Z,qme,0,0,0,0,"[{'type': 'replied_to', 'id': '1596653062831079424'}]",@groth1945 @Lauras4T https://t.co/ngnAU2ARGZ
1596683874918338560,1492820401323491333,1596653062831079424,2022-11-27T01:54:35.000Z,en,1,0,2,1,"[{'type': 'replied_to', 'id': '1596653062831079424'}]",@groth1945 @User_Name_TWIT She is not only ignorant but stupid.She can't answer questions
1596661971163574274,1441037541306736640,1596653062831079424,2022-11-27T00:27:33.000Z,und,0,0,0,0,"[{'type': 'replied_to', 'id': '1596658644417847296'}]",@hightide172 @groth1945 😆😂😂
1596660048402464769,1354956500079419395,1596653062831079424,2022-11-27T00:19:54.000Z,qme,0,1,2,0,"[{'type': 'replied_to', 'id': '1596658644417847296'}]",@hightide172 @Lauras4T @groth1945 https://t.co/lSZ11fUNV7
1596658644417847296,812755660534386688,1596653062831079424,2022-11-27T00:14:19.000Z,en,10,2,10,0,"[{'type': 'replied_to', 'id': '1596653062831079424'}]",@groth1945 Looks like she tried to help them out. https://t.co/coPc6tnIUc
1596655584350457857,1585359590451023872,1596653062831079424,2022-11-27T00:02:10.000Z,en,1,0,2,1,"[{'type': 'replied_to', 'id': '1596653062831079424'}]",@groth1945 You have got to be kidding? What an absolute #FARCE
1596733369228095488,4478552774,1596652247252869127,2022-11-27T05:11:15.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1596652247252869127'}]",@becchae the libertarians believe the individuals are winning the laser war. space polls say it's a dead heat. 300000 are dead
1596672080224960512,1069764588550402048,1596652247252869127,2022-11-27T01:07:43.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1596655660854349825'}]",@becchae What the hell???
1596666619417198592,2875794856,1596652247252869127,2022-11-27T00:46:01.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1596664457672941571'}]",@ultrasylveon i lived in utter peace not speaking to them for 6 years and will live in utter peace again not speaking to them after this for as long as possible 😌
1596664457672941571,717919830003826688,1596652247252869127,2022-11-27T00:37:25.000Z,en,0,1,1,0,"[{'type': 'replied_to', 'id': '1596663410598576134'}]",@becchae thats pretty crazy. somehow i almost dislike his job more than hers.
1596663925273415681,2674074432,1596652247252869127,2022-11-27T00:35:19.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1596652247252869127'}]","@becchae wildest ""global warming is real, but"" ever"
1596663410598576134,2875794856,1596652247252869127,2022-11-27T00:33:16.000Z,en,0,1,1,0,"[{'type': 'replied_to', 'id': '1596657570361458688'}]","@ultrasylveon you haven’t even heard what their jobs are yet… she splits her time between bahrain and the pentagon (if you catch my drift). he travels to nascar races, music festivals, etc. and installs pop-up ads on the temporary wi-fi setups. why yes they do have buried gold why do you ask"
1596657570361458688,717919830003826688,1596652247252869127,2022-11-27T00:10:03.000Z,en,0,1,1,0,"[{'type': 'replied_to', 'id': '1596655660854349825'}]",@becchae the ultimate libertarian take
1596655660854349825,2875794856,1596652247252869127,2022-11-27T00:02:28.000Z,en,0,2,7,0,"[{'type': 'replied_to', 'id': '1596652247252869127'}]",during this dinner he also hit us with the “jeffrey epstein did nothing wrong bc everything that happened was on his private property” lol
1596901345755205633,1478339642332221440,1596651305845592066,2022-11-27T16:18:44.000Z,en,5,0,0,0,"[{'type': 'replied_to', 'id': '1596651305845592066'}]",@RepThompson Democrats blocked bipartisan HR82 w/305 sponsors to @RepealWEP_GPO SS equity for 3 million seniors; women/widowed/law enforcement/teachers/firefighters. @WaysMeansCmte @RepJohnLarson @WhipClyburn @LeaderHoyer #politicsoverpeople #SaveHR82 @RepRichardNeal
