id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1607164202975920129,30080685,1607164202975920129,2022-12-25T23:59:40.000Z,en,0,0,1,0,everyone,They push fake climate change but ignore real things. https://t.co/VWBNgEU89P
1607164062697422849,1432620084900605957,1607164062697422849,2022-12-25T23:59:06.000Z,en,0,0,0,0,everyone,"Dear america,how is global warming? Heard it was a blizzard this past few days,even the state in the sun was wintering?"
1607163777799028736,2591625702,1607163777799028736,2022-12-25T23:57:58.000Z,en,0,0,1,0,everyone,The way the weather been nationwide is a example of global warming
1607163461490049024,1601019259903156224,1607163461490049024,2022-12-25T23:56:43.000Z,en,0,0,0,0,everyone,"Find it interesting that every hurricane, every snow storm, and cold snap is due to climate change. 🤡🌎"
1607163419316076544,1149075645537935362,1607163419316076544,2022-12-25T23:56:33.000Z,en,1,0,1,0,everyone,Trapped inside since Thur scared of going out in the frozen yard/slipping on the ice &amp; breaking something again. My roofline is surrounded with icesicles. Broke my humerus recently from an icy fall. I live in the deep south (MS). This global warming is killing me. #ClimateScam
1607163388601470976,65750376,1607163388601470976,2022-12-25T23:56:26.000Z,en,8,3,12,0,everyone,Political scientists “believe” in global warming.Real scientists follow the science that says man made CO2 has nothing to do with climate change.#ClimateScam https://t.co/mHVD3UPBde
1607163060988567554,1329492481248014336,1607163060988567554,2022-12-25T23:55:08.000Z,en,0,0,0,0,everyone,Hi environmentalists! The well known polluting company Coca Cola is partially responsible for HALF A MILLION tonnes of plastic pollution🤮! Who knew that  climate change is a real thing!  Find out what else is swept underneath the rug!
1607162834768502786,2662090100,1607162834768502786,2022-12-25T23:54:14.000Z,en,1,0,0,0,everyone,Year End Review 2022 | Ministry of Environment Forest and Climate Change https://t.co/6mbFv6eUK4
1607162791965896704,1384663821474615296,1607162791965896704,2022-12-25T23:54:03.000Z,en,0,0,0,0,everyone,WHERE WAS ACMA as MurdochMediaInOz:denied global warming+attacked climate actionsupported Trump+amplified democracy-attackingLIES=enabledJan6InsurrectionDitto4SerialLIARMorrison?Dep-ChairChapman worked@NewCorp+4LibMPs4Crnrs told TRUTH th ACMA blurs😡https://t.co/VZ1oANHziG
1607162770960547840,1585793346940829698,1607162770960547840,2022-12-25T23:53:58.000Z,en,0,0,0,0,everyone,"Don’t worry people, climate change will resolve this cold too. Come spring we gonna have a nice climate. Maybe a lot of man made rain but at least it will not be such a cold climate."
1607162765902491649,1586426213341724672,1607162765902491649,2022-12-25T23:53:57.000Z,en,0,1,1,0,everyone,why is global warming so damn cold?
1607161791913525248,829643850,1607161791913525248,2022-12-25T23:50:05.000Z,en,0,0,0,0,everyone,"NY Gov. Kathy Hochul blames brutal cold and snow on ... you guessed it, climate change! https://t.co/1wHbJyIvTm via @Not_the_Bee"
1607161615568306178,292619181,1607161615568306178,2022-12-25T23:49:23.000Z,en,0,0,0,0,everyone,Tory cowards (The Tory legacy since 2010)  https://t.co/YhpFuWbdL2   #SavetheNHS  #UniversalCredit #ToryFail #Conservative #poverty #Brexit #Homelessness #satire  #art 1 #Homeless #JohnsonMustGo #ClimateChange
1607161504771739655,1361139170618593282,1607161504771739655,2022-12-25T23:48:57.000Z,en,0,1,0,0,everyone,"Global warming? Buffalo hit by 'most devastating storm' in city's history, governor says - ABC News via @ABC - https://t.co/DKKjeNvX3h"
1607161403256999936,1565503913742123008,1607161403256999936,2022-12-25T23:48:32.000Z,en,0,0,0,0,everyone,"Buffalo, New York Is Frozen Solid, So About That Global Warming Crisis? [VIDEO] #GlobalWarming #Earth #EcoFriendly https://t.co/Cc6zivkyFl"
1607161156812308480,730728316181745668,1607161156812308480,2022-12-25T23:47:34.000Z,en,0,0,0,0,everyone,"So you mean our climate is more complex than the simple models that are used that ""predict"" climate change! 🤯https://t.co/YitCgWCUCa"
1607161143218343937,17552553,1607161143218343937,2022-12-25T23:47:30.000Z,en,0,0,2,0,everyone,Sasamat Lake with ice in it! Our rainforest weather has turned frosty this past week! Climate change is real 🙁#sasamatlake #climatechange #snowandice #dailywalk #makepositivechanges @ Sasamat Lake https://t.co/ukrmMLw2Gy
1607161140215447554,833458551326666753,1607161140215447554,2022-12-25T23:47:30.000Z,en,0,1,0,0,everyone,Global Warming? YEA RIGHT. I’M FREEZING IN FLORIDA. LIKE WTF IS THIS WEATHER???
1607161097068449793,796604419,1607161097068449793,2022-12-25T23:47:19.000Z,en,0,0,0,0,everyone,"All Is Calm, All Is Bright: Christmas, Climate Change, &amp; the Dialectics of Winter https://t.co/LHavLkMnoD"
1607161078827327489,1570505365086769154,1607161078827327489,2022-12-25T23:47:15.000Z,en,0,0,1,0,everyone,when has lecturing about climate change become a bad thing 😭
