id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1565738986521317376,1290179604,1565738986521317376,2022-09-02T16:30:39.000Z,en,0,0,4,0,"[{'type': 'quoted', 'id': '1565489577330372608'}]",Badass reporting from the one and only @erbenson1 ⚡️ https://t.co/CFc6v6gRuR
1565493073219530755,185554632,1565493073219530755,2022-09-02T00:13:28.000Z,en,3,0,0,0,"[{'type': 'retweeted', 'id': '1565490173814751235'}]",RT @tan123: Climate scam momentum update
1565491102827806720,3266728999,1565491102827806720,2022-09-02T00:05:38.000Z,en,3,0,0,0,"[{'type': 'retweeted', 'id': '1565490173814751235'}]",RT @tan123: Climate scam momentum update
1565490173814751235,18080108,1565490173814751235,2022-09-02T00:01:57.000Z,en,3,0,13,0,"[{'type': 'quoted', 'id': '1565489120851394560'}]",Climate scam momentum update https://t.co/DYQpl6ieN6
1566120780164898817,1487380944587792390,1566120780164898817,2022-09-03T17:47:45.000Z,qst,0,0,0,0,"[{'type': 'quoted', 'id': '1565488463754952705'}]",!!!! https://t.co/SD7INgmVcK
1565757204300529664,1402276821471793153,1565757204300529664,2022-09-02T17:43:02.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565729459256397825,1278441895040090114,1565729459256397825,2022-09-02T15:52:47.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1565678649504071682'}]",RT @mworrrrano: Everyone!! Please share this post!! And if you can donate then please help ❤️
1565705049581518851,1142527801049976833,1565705049581518851,2022-09-02T14:15:47.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565703770599825413,1528665741855436800,1565703770599825413,2022-09-02T14:10:42.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565701151827402752,1565045173096222720,1565701151827402752,2022-09-02T14:00:18.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565700723102420992,1565227138567098373,1565700723102420992,2022-09-02T13:58:36.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565694814745665536,1364895006226456577,1565694814745665536,2022-09-02T13:35:07.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565693846289367041,1565070828861005825,1565693846289367041,2022-09-02T13:31:16.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565693733630263296,984122569191194625,1565693733630263296,2022-09-02T13:30:49.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565693010867888131,1565041408138006532,1565693010867888131,2022-09-02T13:27:57.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565692485439049728,1312245918935195648,1565692485439049728,2022-09-02T13:25:52.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565689609568374787,1564200989263106049,1565689609568374787,2022-09-02T13:14:26.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565689212560605184,1358517211766390797,1565689212560605184,2022-09-02T13:12:52.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565688604562960394,1564814077205045249,1565688604562960394,2022-09-02T13:10:27.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565688434974461952,2578410956,1565688434974461952,2022-09-02T13:09:46.000Z,en,15,0,0,0,"[{'type': 'retweeted', 'id': '1565688342611722243'}]",RT @sameer_tariq1: ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delay…
1565688342611722243,1129495850403717122,1565688342611722243,2022-09-02T13:09:24.000Z,en,15,0,6,1,"[{'type': 'quoted', 'id': '1565488463754952705'}]",ICAP please look at these visuals and  understand what your students in these particular areas are going through. #delaycafexams https://t.co/njp4EeefN6
1565678649504071682,1191340200351260672,1565678649504071682,2022-09-02T12:30:53.000Z,en,1,0,2,0,"[{'type': 'quoted', 'id': '1565488463754952705'}]",Everyone!! Please share this post!! And if you can donate then please help ❤️ https://t.co/kPFlNlHShN
1566990013405237249,38392608,1566990013405237249,2022-09-06T03:21:47.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",How does this fit with the approval of the Acland Coal Mine to expand into fertile agricultural land?I don't get it!#auspol #ClimateEmergency #CarbonEmissionsReduction by 43% is not enough! https://t.co/bOx1pLvvh1
1565881227260747778,17353325,1565881227260747778,2022-09-03T01:55:51.000Z,zxx,0,0,1,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",https://t.co/JPa8jlWXtG^tfw|twcamp^tweetembed|twterm^1565487851252264960|twgr^1f500042b2252481001cbd0112fa352c5191d5ad|twcon^s1_c10
1565759919801843712,971873447381839872,1565759919801843712,2022-09-02T17:53:49.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",Regional men and  women represented at jobs summit. https://t.co/t5nRPqsvwR
1565747732643721216,336870041,1565747732643721216,2022-09-02T17:05:24.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]","Farmers unions, business unions, doctor unions and the hard hat unions - all are welcome at the Jobs &amp; Skills talkfest 😜 https://t.co/KD0s8wgx89"
1565618459395837952,2785300549,1565618459395837952,2022-09-02T08:31:43.000Z,en,2,0,0,0,"[{'type': 'retweeted', 'id': '1565541401701785600'}]","RT @KateEmerson88: Live Exports-long forgotten as the pledge to end it was dropped by Labor before the election. Suffering-of animals, of p…"
1565616887102197760,1483054219288805386,1565616887102197760,2022-09-02T08:25:28.000Z,en,0,1,1,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]","And the story goes on, anything to deflect the attention from the real issues, cost of living, food supply chain and increased fuel prices all adds up to the real struggles and strain on the economy, #Albo you promised to fix this problem but the reality is that you’re a failure. https://t.co/Bm8a7yCye1"
1565613099389833217,1446699925715107848,1565613099389833217,2022-09-02T08:10:25.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]","How many twits is that today Albo?#PhotoOpAlboDefinitely beat Morrison &amp; you have only been ""PM"" for 3 months https://t.co/BZ9S96SYOJ"
1565609930186301441,17353325,1565609930186301441,2022-09-02T07:57:49.000Z,zxx,1,0,0,0,"[{'type': 'retweeted', 'id': '1565609667329286144'}]",RT @fehowarth: https://t.co/JPa8jlWXtG^tfw|twcamp^tweetembed|twterm^1565487851252264960|twgr^1f500042b2252481001cbd0112fa352c5191d5ad|twcon…
1565609667329286144,17353325,1565609667329286144,2022-09-02T07:56:46.000Z,zxx,1,0,1,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",https://t.co/JPa8jlWXtG^tfw|twcamp^tweetembed|twterm^1565487851252264960|twgr^1f500042b2252481001cbd0112fa352c5191d5ad|twcon^s1_c10
1565589611631767552,116421464,1565589611631767552,2022-09-02T06:37:05.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1565558966461267968'}]",RT @afsnsw: Thanks for the chat @AlboMP … Love your enthusiasm for #Ausag and the chance to talk to you in detail about some of our challen…
1565558966461267968,261433065,1565558966461267968,2022-09-02T04:35:18.000Z,en,1,0,19,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",Thanks for the chat @AlboMP … Love your enthusiasm for #Ausag and the chance to talk to you in detail about some of our challenges and opportunities. Appreciate your support of the @NationalFarmers #2030 Roadmap and look forward to getting on with the job 👍✅ https://t.co/wRDdLWfXFN
1565550355479666690,85402198,1565550355479666690,2022-09-02T04:01:05.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",Listen to the farmers as well as business/researchers and economists. Invest in international agricultural research. https://t.co/6ZxXvrFRgI
1565545205217910784,1550200123002847232,1565545205217910784,2022-09-02T03:40:38.000Z,en,2,0,0,0,"[{'type': 'retweeted', 'id': '1565541401701785600'}]","RT @KateEmerson88: Live Exports-long forgotten as the pledge to end it was dropped by Labor before the election. Suffering-of animals, of p…"
1565542817048342528,226827262,1565542817048342528,2022-09-02T03:31:08.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1565542067362598913'}]",RT @migtronix: There must be a portmanteau for Labor and disappointment 🤣👀NFF are *notorious* wage exploiters! FU
1565542067362598913,1109038485363544064,1565542067362598913,2022-09-02T03:28:09.000Z,en,1,1,5,1,"[{'type': 'quoted', 'id': '1565487851252264960'}]",There must be a portmanteau for Labor and disappointment 🤣👀NFF are *notorious* wage exploiters! FU https://t.co/PyzR8UdSug
1565541401701785600,1695505166,1565541401701785600,2022-09-02T03:25:31.000Z,en,2,2,4,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]","Live Exports-long forgotten as the pledge to end it was dropped by Labor before the election. Suffering-of animals, of people...impinges on the ALP not at all. https://t.co/MSIK5dHicM"
1565537597153165312,93575470,1565537597153165312,2022-09-02T03:10:24.000Z,en,0,0,3,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",Littleproud is really showing how poor he is. NFF reject him and he is just negative on everything.  https://t.co/juSOpQIJON
1565536374295789568,2197000904,1565536374295789568,2022-09-02T03:05:32.000Z,en,0,0,0,1,"[{'type': 'quoted', 'id': '1565487851252264960'}]","We urgently need to safeguard food producing land like the Liverpool Plains and the Darling Downs. No more extractive mines, we can’t eat coal. #NoMoreMines #SaveOurSoils https://t.co/FZViDLTer1"
1565522822495084544,1558058373966430209,1565522822495084544,2022-09-02T02:11:41.000Z,zxx,0,0,0,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",https://t.co/XRPEG8kAFJ https://t.co/FzDA37MiUQ
1565510550959714305,92419909,1565510550959714305,2022-09-02T01:22:55.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",And wanting to substitute fruit and veges grown by the farmer for the money wages the farmer should pay their workers. https://t.co/FxqBEDfQD3
1565508047832694784,210718568,1565508047832694784,2022-09-02T01:12:58.000Z,zxx,0,0,0,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",https://t.co/Pvz3WWkPTc https://t.co/BSe7I64Iu2
1565503101154787328,55412266,1565503101154787328,2022-09-02T00:53:19.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",@samcvincent Note how Fiona spells the second name! https://t.co/mB5eSu6B1K
1565501649593847808,1300390499878989829,1565501649593847808,2022-09-02T00:47:33.000Z,und,0,1,1,0,"[{'type': 'quoted', 'id': '1565487851252264960'}]",Ok 🤦‍♀️ https://t.co/w4ir064pLv https://t.co/1hnwA0EdDG
1566119291728105475,1382328946868502530,1566119291728105475,2022-09-03T17:41:50.000Z,qht,4,0,0,0,"[{'type': 'retweeted', 'id': '1565659752616677377'}]",RT @brigitte61: #Boycottpalmoil                                       #boycott4wildlife
1566089169629335552,2853542034,1566089169629335552,2022-09-03T15:42:09.000Z,qht,4,0,0,0,"[{'type': 'retweeted', 'id': '1565659752616677377'}]",RT @brigitte61: #Boycottpalmoil                                       #boycott4wildlife
1566089071000260609,2853542034,1566089071000260609,2022-09-03T15:41:45.000Z,en,7,0,0,0,"[{'type': 'retweeted', 'id': '1565604601956651008'}]",RT @Spynxlove: Recently went to Malaysia and it’s heartbreaking to see how much rainforest has been destroyed for this awful product. Palm…
1566031173133926401,1352231960630996995,1566031173133926401,2022-09-03T11:51:41.000Z,en,7,0,0,0,"[{'type': 'retweeted', 'id': '1565604601956651008'}]",RT @Spynxlove: Recently went to Malaysia and it’s heartbreaking to see how much rainforest has been destroyed for this awful product. Palm…
1566009828882907137,981250876181491713,1566009828882907137,2022-09-03T10:26:52.000Z,en,7,0,0,0,"[{'type': 'retweeted', 'id': '1565604601956651008'}]",RT @Spynxlove: Recently went to Malaysia and it’s heartbreaking to see how much rainforest has been destroyed for this awful product. Palm…
1565985310563045376,1108462064597639168,1565985310563045376,2022-09-03T08:49:27.000Z,en,7,0,0,0,"[{'type': 'retweeted', 'id': '1565604601956651008'}]",RT @Spynxlove: Recently went to Malaysia and it’s heartbreaking to see how much rainforest has been destroyed for this awful product. Palm…
