id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1630357108259532801,941166385,1630357108259532801,2023-02-27T23:59:59.000Z,en,0,0,0,0,everyone,"Learn how researchers, governments, and businesses leverage geospatial data to enable a host of climate change mitigation and adaptation measures. https://t.co/EGyHIIexMN"
1630357067965009920,1421597985046032386,1630357067965009920,2023-02-27T23:59:50.000Z,en,1,0,1,0,everyone,"breaking news, urgent now and beyond future! save our education, action now -save our loving Planet, climate change impact, action now! https://t.co/UzDr4stygo"
1630356803333529600,1123171148,1630356803333529600,2023-02-27T23:58:47.000Z,en,0,0,1,0,everyone,Check out the Pitbull brings Global Warming Tour to the UK
1630356786418192384,230209818,1630356786418192384,2023-02-27T23:58:43.000Z,en,0,0,0,0,everyone,"The complexity of the problem of climate change lies in the fact that human activity has changed both the possibilities and the probabilities of atmospheric phenomena.Our understanding of the ""impossible"" and the ""improbable"" is challenged."
1630356716217925634,1586524727258005505,1630356716217925634,2023-02-27T23:58:26.000Z,en,0,0,0,0,everyone,It’s quite obvious Climate Change is a hoax. Hold on to your gas vehicles and your gas stoves ➡️Inspector general investigating Pete Buttigieg's extensive private jet travel after Fox News Digital reporthttps://t.co/7MejD5knGE
1630356711805718528,352192239,1630356711805718528,2023-02-27T23:58:25.000Z,en,0,0,0,0,everyone,World Economic Forum report: “90% of all coastal areas will be affected by rising sea-levels due to climate change.”Really? Well these psychopaths don’t seem to care then! Hold on......it’s probably because they know it’s a hoax! cc: @JaggerMickOZ https://t.co/w3zM60NhSb
1630356647901032449,128633483,1630356647901032449,2023-02-27T23:58:10.000Z,en,0,0,3,0,everyone,Climate change? You utter dimwit. If you believe that crap you should have your vote taken away from you. Ignorant gullible and extremely dangerous views. @lbc
1630356513939243013,1629126810716758016,1630356513939243013,2023-02-27T23:57:38.000Z,en,0,0,0,0,everyone,"It's really strange like a parellels that during covid there was no war, no climate change n no earthquake and natural disasters ... now with war, climate change and disasters some how ....  Viola. I think I see the solution to all this"
1630356349333962752,3238473350,1630356349333962752,2023-02-27T23:56:58.000Z,en,5,2,38,0,everyone,"Of all the major conservative parties in the democratic world, the GOP is the only one that denies climate change.  Read that again, follow the money, then vote."
1630356251531005952,1526054373003907072,1630356251531005952,2023-02-27T23:56:35.000Z,en,2,0,2,0,everyone,"Climate change is so 2022, right? Guess again...#DymeDividendshttps://t.co/Wv6zYU1x1b"
1630356248444162048,1265361255683903488,1630356248444162048,2023-02-27T23:56:34.000Z,en,0,0,0,0,everyone,"Beef bad. Plants good.Water, greenhouse gas, and land impacts per 100 Calories for various food groups.https://t.co/kV7kznodPA#PlantBased #Vegan #Vegetarian #Foodprint #ClimateChange #EcoCrunch #HumanHerbivores https://t.co/9A74HRuIa6"
1630355980474040322,1504927817171189761,1630355980474040322,2023-02-27T23:55:30.000Z,en,0,1,0,0,everyone,"25 years ago today (February 28, 1998), Sonny Rollins recorded “Global Warming.”https://t.co/Bc7e64bgg1"
1630355964166565888,948162843798659073,1630355964166565888,2023-02-27T23:55:27.000Z,en,0,0,1,0,everyone,.@antonioguterres backs new UN plan to end 'suicidal' war on nature https://t.co/Rm1ynuPnSj @UN #Environmentrt @wef https://t.co/NgQMk3UOSH
1630355848966062080,1594963560404176896,1630355848966062080,2023-02-27T23:54:59.000Z,en,1,0,1,0,everyone,60 Scientists Call for Accelerated Research Into ‘Solar Radiation Management’ That Could Temporarily Mask Global Warming#climate #sustainable #education #ClimateCrisis #green #ClimateBrawl #ClimateEmergncyhttps://t.co/OgD4da4T0N
1630355845912354818,1519810450858381314,1630355845912354818,2023-02-27T23:54:58.000Z,en,0,0,0,0,everyone,Buttigieg’s excessive use of private planes at the taxpayers expense doesn’t square with his rhetoric about climate change and green energy. Hypocrisy at its best.  https://t.co/UMwQ5sj8NE
