id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1612583765376913422,45612172,1611512696603611141,2023-01-09T22:55:04.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1612002406409158656'}]","@Marshian7 @PGDynes Extrapolation: ""the action of estimating or concluding something by assuming that existing trends will continue or a current method will remain applicable."" Insurers analyse data and can use it to identify trends. What do you suggest they do?"
1612002406409158656,16928702,1611512696603611141,2023-01-08T08:24:57.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1611945133733482497'}]","@thehalfhog @PGDynes Extrapolation is simply a scientific term for speculation, they don't know, I don't know, You don't know!"
1611983364290129925,480785251,1611512696603611141,2023-01-08T07:09:17.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1611837751745253376'}]",@Marshian7 @PGDynes What a load of tosh. Of course they factor in climate related risks. Many many home in Australia now uninsurable.
1611945133733482497,45612172,1611512696603611141,2023-01-08T04:37:23.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1611837751745253376'}]",@Marshian7 @PGDynes It is also possible to extrapolate forward from existing data points…
1611932578986033152,349935803,1611512696603611141,2023-01-08T03:47:29.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1611512696603611141'}]",@PGDynes Sadly many may be experiencing poverty and have no where else to go.
1611862036773994497,1522698175076777985,1611512696603611141,2023-01-07T23:07:11.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1611512696603611141'}]",@PGDynes @sfc_geddy I think the conversation will sound oddly similar to a certain former president protecting his tax returns in vain.
1611838522758946820,480881323,1611512696603611141,2023-01-07T21:33:44.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1611512696603611141'}]","@PGDynes Not a couple of years, Pete. It's been happening, The Feds may be the only game left in town for flood and they have limits on property values."
1611837751745253376,16928702,1611512696603611141,2023-01-07T21:30:41.000Z,en,0,2,1,1,"[{'type': 'replied_to', 'id': '1611512696603611141'}]","@PGDynes scaremongering designed to provoke fear! Actuaries base premiums on past events not future theories that can’t be proven! You need to think through what you tweet about subjects you have a scant knowledge of but an emotional analysis of, which is not based on empirical data!"
1611832492272779264,770194852298489856,1611512696603611141,2023-01-07T21:09:47.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1611512696603611141'}]",@PGDynes Could it be that big insurance companies drive climate crisis action?
1611827401964638209,523776716,1611512696603611141,2023-01-07T20:49:33.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1611512696603611141'}]",@PGDynes Ya that's why Bill Gates and all the other Big Wigs have beach front properties.???????
1611809530240991232,1584664513215074305,1611512696603611141,2023-01-07T19:38:32.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1611512696603611141'}]","@PGDynes Insurance is a business and they promise to refund your costs if you purchase coverage. The premium is a risk premium, the higher the risk the higher the premium. As risks increase the premium is higher until it’s no longer viable, then they leave."
1611796604788375552,1599785813738487808,1611512696603611141,2023-01-07T18:47:10.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1611512696603611141'}]",@PGDynes NEWSFLASH Built your home on a beach or in a town/ city BELOW sea level what the hell else do you expect to happen. These places have been flooding for thousands of years. No one said early settlers and their choices of settlement were smart. New O &amp; Galveston Texas come to mind.
