id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1610333774985953280,1579529428777967619,1609700737151565825,2023-01-03T17:54:25.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1609700737151565825'}]",@MatthewWielicki despot tribals used to sacrifice women to the weather gods...
1609966821184094210,1110569229923901442,1609700737151565825,2023-01-02T17:36:16.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1609700737151565825'}]",@MatthewWielicki THERE IS NO CLIMATE EMERGENCY Tony Hellerhttps://t.co/zb9fuc7psA
1609947649532395522,1586140005671456768,1609700737151565825,2023-01-02T16:20:05.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1609700737151565825'}]","@MatthewWielicki ""became a thing"" to the general public you mean. Lyndon Johnson killed JFK, and then went to Yale and beat his military industrial complex chest. ""He who controls the weather, rules the world"" right? #HAARPsucks"
1609829569628106753,1238646108445757440,1609700737151565825,2023-01-02T08:30:53.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1609755588652580864'}]",@kniggliator @MatthewWielicki Too polite!
1609829509985075201,1238646108445757440,1609700737151565825,2023-01-02T08:30:39.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1609700737151565825'}]",@MatthewWielicki No one with half a brain and an ounce of credibility would announce attribution percentages for weather events like this.
1609757207398346756,1499429319428431876,1609700737151565825,2023-01-02T03:43:20.000Z,en,1,0,2,0,"[{'type': 'replied_to', 'id': '1609700737151565825'}]","@MatthewWielicki Speaking of attribution studies, I gather you've seen the following by R McKitrick?  IPCC's attribution methodology is fundamentally flawed. https://t.co/Az9viWSGNd"
1609755588652580864,3179583769,1609700737151565825,2023-01-02T03:36:54.000Z,en,0,1,1,0,"[{'type': 'replied_to', 'id': '1609700737151565825'}]",@MatthewWielicki Interesting.
1609701387545333760,1570586017438081030,1609700517508427776,2023-01-02T00:01:32.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1609700517508427776'}]","THERE iS NO ""OVER POPULATiON PROBLEM""        THE MORE WORKERS, THE BETTER...              SO...     KEEP ONNA HUMPEN!        PEOPLE... SHiT!"
1609700960552509440,1601337322943004673,1609700252881149954,2023-01-01T23:59:50.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1609700252881149954'}]",Most remain in deep Denial. The few that have moved on to Anger are once again misdirecting it towards Purebloods
1609703105440153600,1596326483064229888,1609698995818971137,2023-01-02T00:08:21.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1609698995818971137'}]",@business We really need to give up plastic.  Buy things in glass
