id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1631081831901560833,1480332916706226182,1631081831901560833,2023-03-01T23:59:47.000Z,en,1,0,2,0,everyone,"In my hometown of Carrizo Springs, Texas it was 97 degrees today.  Tomorrow it will be 100!!!   This is climate change."
1631081721264308228,1426280956202295303,1631081721264308228,2023-03-01T23:59:21.000Z,en,0,0,0,0,everyone,Intern to coordinate youth led advocacy and action for climate change. (for Maldivian Nationals only)https://t.co/nVNzvhiAZf
1631081626523549696,967062611106902017,1631081626523549696,2023-03-01T23:58:58.000Z,en,0,0,0,0,everyone,"Global warming at 1,000 feet in southern California https://t.co/vfBYDub8du"
1631081579215822849,15221598,1631081579215822849,2023-03-01T23:58:47.000Z,en,1,0,0,0,everyone,Scientists say #ClimateChange could be causing snow blood in the the Alps.  (World Economic Forum) #Environment @wef https://t.co/me401zS9a6
1631081562014990338,3420468861,1631081562014990338,2023-03-01T23:58:43.000Z,en,0,1,5,0,everyone,not to be stressed about climate change but why did i experience 3 seasons in 1 day in early march and the range was 40-80 degrees. idk just a thought.
1631081512312487940,1231740808337989632,1631081512312487940,2023-03-01T23:58:31.000Z,en,0,0,0,0,everyone,"Please B00st! Share, comment or please just simply interact! Please sign this to help stop the “Willow project”  #willowproject #boost #biden #joebiden  #AdimFarah #climatechange #please https://t.co/WAgm35Heik"
1631081445841051648,967304940,1631081445841051648,2023-03-01T23:58:15.000Z,en,0,0,0,0,everyone,"These idiots and their climate change bullsh** is beyond ridiculous. And is the least important thing on any American’s mind. Someone gets shot it’s because climate change, systemic something something. SMH. These democrats are so beyond corny. And are so out of touch with the… https://t.co/ASPjjQfOhe"
1631081372864466945,1482753592201289740,1631081372864466945,2023-03-01T23:57:57.000Z,en,0,0,0,0,everyone,"I just figured out climate change! Get rid of all liberals then the planet won’t be as hot, with all those minds exploding over the 45th and 47th President!"
1631081352098377728,2296259874,1631081352098377728,2023-03-01T23:57:53.000Z,en,0,0,0,0,everyone,"INFINITE VERY GOOD MORNING MR. BILL GATES DAD JI-I'M HAVING INFINITE THE SECRETS AS THE VIRUSES WILL NOT/NEVER RELEASE/SPREADING IN THE GLOBALLY,BEFORE I WAS FULLY USED/CONTROL THE CLIMATE CHANGE,AGAIN WE ARE CAN FULLY USE/CONTROL/BALANCING THE CLIMATE CHANGE OF THE GLOBALL"
1631081029241847808,829499096,1631081029241847808,2023-03-01T23:56:36.000Z,en,0,0,0,0,everyone,Is climate change accelerating the risk of disease spreading from animal... https://t.co/pniIxCLROT via @YouTube
1631080964314021891,1608950586,1631080964314021891,2023-03-01T23:56:20.000Z,en,2,1,7,0,everyone,Jiang et al share their findings on the effects of #climatechange and anthropogenic activity on ranges of vertebrate species endemic to the Qinghai–Tibet Plateau in this #recentlypublished study.🦎 You can learn more at  https://t.co/tYPkUhwhCz#conservation #science https://t.co/7L1pbwgUDS
1631080765311025153,912799952476233729,1631080765311025153,2023-03-01T23:55:33.000Z,en,0,1,0,0,everyone,"You know how you like to listen to those who know nothing about the climate and weather, who claim climate change is not real? Do you realize, there are large portions of the US that will be underwater once these things melt?"
1631080750513790976,136310943,1631080750513790976,2023-03-01T23:55:29.000Z,en,6,2,48,1,everyone,"A Day Inside Japan’s Nuclear Industrial Complex#nuclear #nuclearenergy #nuclearpower #Japan #tokyo #renewables #renewableenergy #climatechange #climatepolicy For more energy and power content, subscribe to my Substack: https://t.co/bgJjOYgKzW https://t.co/Zhilf9uXME"
1631080642627731456,1609687212966158336,1631080642627731456,2023-03-01T23:55:03.000Z,en,0,0,0,0,everyone,The UN Discusses Darkening The Skies to Combat Climate Change - DailyClout 🙄 https://t.co/voEcVJg6Gh
1631080624852172801,1510781350902706180,1631080624852172801,2023-03-01T23:54:59.000Z,en,0,0,0,0,everyone,Restless by Wild blue thistle https://t.co/N7RPpCFdHl #goodmusic #musiclife #musicmake #newmusic #musicvideo #viralvideo  #TorySleaze #ClimateChange
1631080601024360450,1566486225455808518,1631080601024360450,2023-03-01T23:54:53.000Z,en,0,0,0,0,everyone,idk if my brain somehow knew that watching tenet was relevant rn bc the whole plot of the movie is the future going back in time to kill the past because of the damage they’ve caused with climate change
