id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1652198945962045442,178830272,1652198945962045442,2023-04-29T06:31:39.000Z,qht,0,0,0,0,"[{'type': 'quoted', 'id': '1652099823322157056'}]",#AxeTheCarbonTax https://t.co/cD7QAMsEG7
1652134754093867012,1198253578474999810,1652134754093867012,2023-04-29T02:16:35.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1652096645147037696'}]",Not a conspiracy theory anymore.... eh? https://t.co/xnncsBxSi0
1652160501059825666,1218351369427406848,1652160501059825666,2023-04-29T03:58:53.000Z,ja,0,0,1,0,"[{'type': 'quoted', 'id': '1652096516973113345'}]",アジェンダ2030や国連の持続可能な開発目標の推進にリソースをシフトする中で、国民はロックフェラー財団の歴史を無視すべきなのか今年(2023)は、新世界秩序の1年目であるロックフェラー財団が気候変動に新たに着目したのは、「グレート・リセット」の次の段階を示すものである https://t.co/CsqmWctJST https://t.co/Zn1b6akfnm
1652696224628187138,128633483,1652696224628187138,2023-04-30T15:27:40.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1652660198966714375'}]","RT @GreyTash: I agree, and I think it’s part of globalism, if you look at the power being assigned to the WHO, for example, how could it be…"
1652694537351966723,128633483,1652694537351966723,2023-04-30T15:20:57.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1652670386742652929'}]","RT @JeffBernard1: It's like cocaine. When you make that much money off the grift, you ""can't quit"".97% of all academia are liberal/democr…"
1652670386742652929,386738764,1652670386742652929,2023-04-30T13:44:59.000Z,en,1,0,2,0,"[{'type': 'quoted', 'id': '1652095973575868417'}]","It's like cocaine. When you make that much money off the grift, you ""can't quit"".97% of all academia are liberal/democrats. https://t.co/0gemkLhDvW"
1652660198966714375,114037431,1652660198966714375,2023-04-30T13:04:31.000Z,en,1,0,1,0,"[{'type': 'quoted', 'id': '1652095973575868417'}]","I agree, and I think it’s part of globalism, if you look at the power being assigned to the WHO, for example, how could it be otherwise. https://t.co/oAMUdkhhY4"
1652387005441908736,2587075052,1652387005441908736,2023-04-29T18:58:56.000Z,en,2,0,0,0,"[{'type': 'retweeted', 'id': '1652282677872013314'}]","RT @EngineMiller: I am not a criminal investigator. BUT I grew up on the poor, rough sides of many towns, USA &amp; abroad. My awareness of thi…"
1652324043498856448,128633483,1652324043498856448,2023-04-29T14:48:45.000Z,en,2,0,0,0,"[{'type': 'retweeted', 'id': '1652282677872013314'}]","RT @EngineMiller: I am not a criminal investigator. BUT I grew up on the poor, rough sides of many towns, USA &amp; abroad. My awareness of thi…"
1652282677872013314,1407803154708709382,1652282677872013314,2023-04-29T12:04:22.000Z,en,2,1,3,0,"[{'type': 'quoted', 'id': '1652095973575868417'}]","I am not a criminal investigator. BUT I grew up on the poor, rough sides of many towns, USA &amp; abroad. My awareness of this as a fraud dates to 1999 or so. Real truth doesn’t present, real science isn’t done &amp; honest people don’t act like this. I was able to grow up because I saw. https://t.co/HH6HAdF9JF"
1652189870851338240,975301847673171968,1652189870851338240,2023-04-29T05:55:36.000Z,en,0,1,0,0,"[{'type': 'quoted', 'id': '1652095973575868417'}]",Similar Modus operandi as with Covid? https://t.co/VfwuX4JE0O
1652159809032945665,128633483,1652159809032945665,2023-04-29T03:56:08.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1652159529109557248'}]",RT @pauldalzell93: It does indeed! Something many of us on Twitter have banged on about this for 3 decades.
1652159529109557248,25759157,1652159529109557248,2023-04-29T03:55:02.000Z,en,1,1,1,0,"[{'type': 'quoted', 'id': '1652095973575868417'}]",It does indeed! Something many of us on Twitter have banged on about this for 3 decades. https://t.co/ps0HXXsPmo
1652129501336473602,849588931263832064,1652129501336473602,2023-04-29T01:55:42.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1652095352785469440'}]",as Richard Denniss says https://t.co/XwKP9ope7m
1652875450400604160,832016983,1652875450400604160,2023-05-01T03:19:50.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1652096767884754945'}]",RT @ClimateDepot: I am old enough to remember back in Jan 2023 when bans on natural gas were only a conspiracy theory.No One Is Coming fo…
1652874970442211328,832016983,1652874970442211328,2023-05-01T03:17:56.000Z,en,2,0,0,0,"[{'type': 'retweeted', 'id': '1652354727236050945'}]",RT @EmjaeSamala: Governor Hochul is about to make bad life even more difficult for New Yorkers every winter.The heating bills of New York…
1652355679133245442,28381177,1652355679133245442,2023-04-29T16:54:27.000Z,en,2,0,0,0,"[{'type': 'retweeted', 'id': '1652354727236050945'}]",RT @EmjaeSamala: Governor Hochul is about to make bad life even more difficult for New Yorkers every winter.The heating bills of New York…
1652354727236050945,573485830,1652354727236050945,2023-04-29T16:50:40.000Z,en,2,1,0,0,,Governor Hochul is about to make bad life even more difficult for New Yorkers every winter.The heating bills of New York state residents will now skyrocket during every winter. https://t.co/6K9LCLaaHw
1652323564538806272,28381177,1652323564538806272,2023-04-29T14:46:51.000Z,tr,1,0,0,0,"[{'type': 'retweeted', 'id': '1652319258930565128'}]",RT @DanAronstein: Insane.
1652321497787117568,1259617425634611201,1652321497787117568,2023-04-29T14:38:38.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1652313039427837954'}]","RT @ClimateDepot: Why is Twitter putting a ""warning"" on my tweet for ""sensitive content""? https://t.co/ZALRhMXLDd"
1652319258930565128,625954576,1652319258930565128,2023-04-29T14:29:44.000Z,tr,1,0,3,0,,Insane. https://t.co/CiU4cGAZOz
1652313039427837954,28381177,1652313039427837954,2023-04-29T14:05:01.000Z,en,1,0,2,0,,"Why is Twitter putting a ""warning"" on my tweet for ""sensitive content""? https://t.co/ZALRhMXLDd https://t.co/qRUeFSdyVF"
1652277386421891075,1595122461091270678,1652277386421891075,2023-04-29T11:43:21.000Z,en,0,0,0,0,,"Soon they may forbid us using gas stoves in the UK too. For now this is of the cooker, but for how long?https://t.co/BXXvvKGvIT https://t.co/GoU8DC0YO5"
1652164715383078914,1896473412,1652164715383078914,2023-04-29T04:15:38.000Z,en,0,0,0,0,,The New York governor Hochul is insane by banning natural gas. People will freeze to death. https://t.co/PBpkhKxtk6 https://t.co/0u5nLbrAEY
1652119164599906304,1243264327823626240,1652119164599906304,2023-04-29T01:14:38.000Z,qme,0,0,0,0,,@GovKathyHochul https://t.co/fMykI9f5tL https://t.co/l4jquBFFTN
1652096767884754945,28381177,1652096767884754945,2023-04-28T23:45:38.000Z,en,1,1,2,0,,I am old enough to remember back in Jan 2023 when bans on natural gas were only a conspiracy theory.No One Is Coming for Your Gas Stove Anytime Soon - The New York Times - https://t.co/hdz6XyVx91 https://t.co/NmBze0xaO6 https://t.co/qRUeFSdyVF
1652251372702531587,277018468,1652251372702531587,2023-04-29T09:59:59.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1652094090513621000'}]",🌍 of Africa on my mind. Considering the days of trouble. https://t.co/ckKKIOnYX1
