id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1639054414005825536,112808088,1639054414005825536,2023-03-23T23:59:59.000Z,en,0,0,0,0,everyone,Recent @IPCC_CH report shows that low-income nations bear the brunt of #ClimateChange. Richer nations like the US must support them in this challenge. Urge Congress to support funding for international climate finance in the FY24 budget. https://t.co/Rcur3t3X90
1639054104596201473,1268618121000054784,1639054104596201473,2023-03-23T23:58:45.000Z,en,0,0,0,0,everyone,"Once again, the New York Times, fake news, fake news as they put out a report from the climate change from the UN, which turns out to say it’s really nothing fake news, fake news and your tax dollars at work we’re suckers"
1639054097952264193,1322854085746397186,1639054097952264193,2023-03-23T23:58:43.000Z,en,1,0,0,0,everyone,Care about climate change and rising Bill's and wonder why? NOT SPAM PLEASE WATCH THIS FOR THE SAKE OF US ALL!!!You'll see how we are all being deceived by the powerfull and rich who want us all to do there will through manipulation!  Wake up people!!   https://t.co/Wxj5uwivQz
1639053994528997382,1322877488377331716,1639053994528997382,2023-03-23T23:58:19.000Z,en,2,0,2,0,everyone,Nothing says “we’re worried about rising sea levels from cLiMaTe ChAnGe” like spending millions on ocean front properties. Almost like it’s a #ClimateScam? P.S Obama is even expanding his beach front “compound.” https://t.co/O8pbBIyHRT
1639053897024282624,1268618121000054784,1639053897024282624,2023-03-23T23:57:55.000Z,en,0,0,0,0,everyone,Why is John Kerry and Al Gore flying to the Bahamas to discuss the UN policy on climate change can’t they just do it by zoom I forget their elite climate change doesn’t affect him down only the little people. How stupid are you to vote for Biden?
1639053863822196736,1585855682708144128,1639053863822196736,2023-03-23T23:57:47.000Z,en,1,1,0,0,everyone,Here’s what I know:1. Climate change is a hoax and a grift perpetuated by the CCP to hobble the west.2. Trump won in 2020 by a landslide but the deep state rigged the elections and a compromised DOJ stood with the deep state.Continued…
1639053856008179712,414010452,1639053856008179712,2023-03-23T23:57:46.000Z,en,6,1,4,0,everyone,Deadly Waterborne Bacteria Are Surging Due to Climate Change | Time https://t.co/0hC41OUQwv
1639053721719001088,1406786078,1639053721719001088,2023-03-23T23:57:14.000Z,en,0,0,0,0,everyone,SWS: 93% of Filipino adults felt climate change effects in past 3 years https://t.co/PiAixi6ZGZ via @gmanews
1639053564999012352,581782217,1639053564999012352,2023-03-23T23:56:36.000Z,en,0,0,0,0,everyone,The Scientistic Totalitarianism Forced on Us Unconstitutionally #constitution #globalwarming #Marxism #science #socialism @cliffordribner https://t.co/OrWq93yW6i
1639053140971634689,1510781350902706180,1639053140971634689,2023-03-23T23:54:55.000Z,en,0,0,0,0,everyone,its all down deep inside.. https://t.co/JTN6Hzr2zd #goodmusic #musiclife #musicmake #newmusic #musicvideo #viralvideo  #twitterquote #ClimateChange #ToryBritain
1639053121493106689,1182377364514205696,1639053121493106689,2023-03-23T23:54:50.000Z,en,0,3,1,0,everyone,"JILL BIDEN: ""It's been really warm 'cause of global warming in the United States.""  JOE BIDEN: ""On the West Coast — a great deal of rain and a lot of forest fires — we've had a tough year due to global warming."" https://t.co/MQS0CuhwnL"
1639052890873495553,157149043,1639052890873495553,2023-03-23T23:53:55.000Z,en,0,0,3,0,everyone,THIS MAN COUGHED AND SAID “freaking climate change” LMAO
1639052773378621442,1193439271434063872,1639052773378621442,2023-03-23T23:53:27.000Z,en,1,0,1,0,everyone,How will I experience climate change? #Kilos4Klima #SDGs https://t.co/PF9xQ2jGDw
1639052737219383297,1615924773141319681,1639052737219383297,2023-03-23T23:53:19.000Z,en,0,0,0,0,everyone,"😂I couldn't resist....😂Comes with climate change propaganda, &amp; two fake police officers for staged photo op's...🤣🤣#Trending #TrendingNow #TrendingMemes #Memes #FunnyMemes #weatherpotato #GretaThunberg #ClimateCrisis #ClimateChange #cabbagepatchkids #GlobalWarming #shameful https://t.co/dcraBMCGLr"
1639052699877490688,2861267910,1639052699877490688,2023-03-23T23:53:10.000Z,en,3,7,11,4,everyone,"🤣🤡🌎JILL BIDEN: ""It's been really warm 'cause of global warming in the United States.""  JOE BIDEN: ""On the West Coast — a great deal of rain and a lot of forest fires — we've had a tough year due to global warming."" https://t.co/dfqH3LT1eN"
1639052677245022214,1527692522260406274,1639052677245022214,2023-03-23T23:53:05.000Z,en,2,0,5,1,everyone,"On March 27 at 4:45 pm EST, join @ecomadres_ @cleanairmoms &amp; @HispanicAccess to learn about the effects climate change has on our mental &amp; emotional well-being, with a special focus on Latino communities. Register ➡ https://t.co/5Zbb7pJDa2 #LatinoAdvocacyWeek"
1639052493408837632,50681065,1639052493408837632,2023-03-23T23:52:21.000Z,en,0,0,0,0,everyone,"Why Blackouts, Power Outages Are Becoming More Common https://t.co/DZ52t7N2RJ"
1639052445346136066,80874881,1639052445346136066,2023-03-23T23:52:09.000Z,en,0,3,9,0,everyone,"Maybe it’s just me, but I’m a whole lot more worried about climate change than I am about TikTok."
1639052437909823488,1507414488256966656,1639052437909823488,2023-03-23T23:52:07.000Z,en,2,0,3,1,everyone,Canadian beef production must further adopt sustainable practices to cut emissions. Recommendations include carbon offset markets and prioritization of ag extension programs. Read the report on our website #sustainability #climatechange #cdnbeef #cdnag #carbon https://t.co/G8LUuUAQAY
1639052311753289728,341027410,1639052311753289728,2023-03-23T23:51:37.000Z,en,0,0,0,0,everyone,Nolte: Democrat-Run City Bans New Gas Stations to Fight Climate Change https://t.co/ZmAv4k5OSM via @BreitbartNews
1639052272897335297,1002707296848437248,1639052272897335297,2023-03-23T23:51:28.000Z,en,0,0,0,0,everyone,Gore Vidal's voice got so raspy cuz he spent too much time around William F Buckley who was constantly farting so he could sniff his own farts and his toxic farts fucked up Vidal's throat. His farts also made climate change worse. The science is settled.
1639052235719188481,875107384535900161,1639052235719188481,2023-03-23T23:51:19.000Z,en,0,0,0,0,everyone,"#Norfolk #jobs #hiring #opportunity @ Bluemont Technology &amp; Research, Inc. | Climate Change Policy Analyst https://t.co/kgdhOIpay5"
1639052235454685189,1296267480361578496,1639052235454685189,2023-03-23T23:51:19.000Z,en,5,0,7,0,everyone,"In Sri Lanka, the combination of climate change, pollution and overfishing means fewer species like snappers, tuna and prawns exist to sustain communities that have thrived for centuries, reports @kccheng351 for @newlinesmag https://t.co/k1c4Bt22JQ"
1639052214928039937,1563675614036783104,1639052214928039937,2023-03-23T23:51:14.000Z,en,0,0,0,0,everyone,We all have the power to make the earth greener- 1646 likes means we just planted 1 tree! #upa #environment #climatechange #natureisbeautiful
