id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1592592981017899008,981494896228909056,1592592981017899008,2022-11-15T18:58:50.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1592305529623384064'}]",Ignorance is the GOP 's middle name!#ScienceIsReal https://t.co/1zVNc84QCw
1592352771340369922,906518975726718976,1592352771340369922,2022-11-15T03:04:19.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1592305529623384064'}]","Not sure how long humanity has left, but if any more history actually gets written, imagine how it will characterize the next few years. It’ll be brutal. We are on the brink. https://t.co/GufSNsZ0my"
1592386626864697344,1025044690083573760,1592386626864697344,2022-11-15T05:18:51.000Z,en,0,0,5,1,"[{'type': 'quoted', 'id': '1592304791476047874'}]",And how much money needed if we don’t fight the climate change? https://t.co/2VDjc7WaF6
1593219988537896960,1405115661119070210,1593219988537896960,2022-11-17T12:30:20.000Z,en,0,1,0,0,"[{'type': 'quoted', 'id': '1592304601386319873'}]",“The pathway forward for ramping up #climatefinance…is becoming clearer.” Our co-chair @rkyte365 highlights four signs of progress made at #COP27 incl. support for low-income countries to adapt to climate change &amp; transition to clean energy. https://t.co/t9XXGNpeVc
1592736012538875904,1018635055227269121,1592736012538875904,2022-11-16T04:27:11.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1592305100433022977'}]","RT @JenniferFearing: This reminds me: “Beavers are always right.” - Frankie Myers, @TheYurokTribe"
1592305100433022977,15396053,1592305100433022977,2022-11-14T23:54:54.000Z,en,1,1,4,0,"[{'type': 'quoted', 'id': '1592304536114192384'}]","This reminds me: “Beavers are always right.” - Frankie Myers, @TheYurokTribe https://t.co/xhsAIOEjS8"
1592441595974287360,1143053065374711809,1592441595974287360,2022-11-15T08:57:17.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1592304531253219334'}]","YES,#WASHINGTON STATE APPRECIATES THAT YOU #SOLDTTHEMOUT AT THE COST OF #TRILLION$ OF DOLLARS OF UNWANTED TAXES! (UNFUNDED NO BALC. BUDGET BILLS TO PAY FOR IT!) ""JUST PRINT THE MONEY"" IS THE #ECHO IN WASH.D C.!  NO #RESPONSIBILITY!  #WORTHLESS #DEMOCRATS! https://t.co/fbJX42WFyt"
1592387888104472576,1431077756863922180,1592387888104472576,2022-11-15T05:23:52.000Z,und,0,0,1,0,"[{'type': 'quoted', 'id': '1592304531253219334'}]","@robreiner, @KenBurns, @TurnoutPAC, @MMFlint, @PeterWelch, @BarackObama, @KeshaRam, @POTUS,  @VP, @CommonCause, @HillaryClinton, @SenSanders #DemocracyMatters #DemocracyDefender #StopFascism #stophate #Peace #kindness #KindnessMatters #KindnessToAll #empathy #humility #Respect https://t.co/D1Mj4Qw29y"
1592348719873413120,1549885272724082690,1592348719873413120,2022-11-15T02:48:13.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1592304531253219334'}]","Literally, she has done nothing for 30 years but now she’s gonna do everything now.. YA OK Where have we heard this before ..aka pander to make ppl depend on some kind of government assistance instead of actually solving actual real issues https://t.co/7xenN6HlVh"
1592343845576269824,234675823,1592343845576269824,2022-11-15T02:28:51.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1592304531253219334'}]",As a new transplant from CO it’s my first time to vote for you - thank you! I look forward seeing you getting it done! Bennett sure did 🌊🌅💙 https://t.co/RfHvguqQET
