id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1631444224729284608,1385253816686108679,1631444224729284608,2023-03-02T23:59:48.000Z,en,0,0,0,0,everyone,Did someone say; “Global Warming? https://t.co/KZnPAAyecz
1631444069741207552,1510781350902706180,1631444069741207552,2023-03-02T23:59:11.000Z,en,0,0,0,0,everyone,I feel like telling everyone I know https://t.co/XQtGWyf1RW #goodmusic #musiclife #musicmake #newmusic #musicvideo #viralvideo  #twitterquote #ClimateChange #ToryBritain
1631443890334052354,333422593,1631443890334052354,2023-03-02T23:58:28.000Z,en,0,0,2,0,everyone,Impact of Climate Change on Earth's Temperaturehttps://t.co/26UYjsajbs https://t.co/35Yj855dWA
1631443625002549248,774657520845541376,1631443625002549248,2023-03-02T23:57:25.000Z,en,12,4,38,1,everyone,Breaking: Climate Advocate John Kerry has GLUED HIMSELF to his private Jet in protest of billionaires having private jets in hopes to affect Climate Change https://t.co/zZDzQCstl3
1631443581889130497,1372062946948476932,1631443581889130497,2023-03-02T23:57:15.000Z,en,0,0,0,0,everyone,"SCIENTIFIC EVIDENCE AND URGENT DECISION MAKING, IN RELATION WITH WILDFIRES IN CHILE#ClimateChangeAdvocacy #ClimateChangehttps://t.co/SqO0pxxz1M"
1631443554441601029,1437212621518802951,1631443554441601029,2023-03-02T23:57:08.000Z,en,0,0,0,0,everyone,Gotta love Global Warming. https://t.co/epjgschpZB
1631443447788838914,1585994545459863557,1631443447788838914,2023-03-02T23:56:43.000Z,en,0,0,0,0,mentionedUsers,Global warminghttps://t.co/tsl9SPMTWb
1631443387667861506,485331417,1631443387667861506,2023-03-02T23:56:29.000Z,en,0,0,0,0,everyone,Does anyone still believe Climate Change is not happening.Read my novel ICEFALL about what a real catastrophe might look likeRef: https://t.co/5VxUvGG9tXAvailable from Amazon in print and as an e-book https://t.co/S8mQqyIYQw
1631443354008289280,1258473547057582085,1631443354008289280,2023-03-02T23:56:21.000Z,en,0,0,0,0,everyone,Genetic diversity &amp; environmental performance #climatechange #researchpaper #Finance  https://t.co/ugwwAFbEMn
1631443149423013888,1184280443564150785,1631443149423013888,2023-03-02T23:55:32.000Z,en,0,0,0,0,everyone,at includes climate change number one problem
1631443075582287872,1524988092272234496,1631443075582287872,2023-03-02T23:55:14.000Z,en,0,0,1,0,everyone,"China is preparing for war, not saving the planet . . . .Why is #PresidentBiden more worried about #climate change with #china rather than our #NationalSecurity?@SenTedCruz @EnergyAbsurdity @SlavEnergy @Cavanha @CatalinaStubbe @STUARTTURLEY16 https://t.co/3YRUbypuvd"
1631443044934512641,522651899,1631443044934512641,2023-03-02T23:55:07.000Z,en,2,0,6,0,everyone,Arizona State University and University of Minnesota #HumphreyFellows joined the Mesa Community College Cross Campus Collaboration to share experiences on #ClimateChange #HumanRights #Disinformation and #Diversity#CronkiteHHH#ExchangeOurWorld#CronkiteNation#CronkiteGlobal https://t.co/sXrsvffxu6
1631443027167428609,1595630724362575872,1631443027167428609,2023-03-02T23:55:03.000Z,en,1,0,0,0,everyone,Political instability and damage to infrastructure: how climate change ... - The Conversation https://t.co/brTw9DYusS
