id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1662718447501934592,3296116789,1662718447501934592,2023-05-28T07:12:24.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609201292808193'}]","#CommissionNActio/✝️ Knights Chronicles news more television &amp;radio&gt;💰🎥🎼;24/7""That's the real #ClimateEmergency 🇺🇸'$ going to hell? Okay,hell about to freeze over! https://t.co/P4Runlf4De https://t.co/z1RWujC5TE"
1662712316654149633,1250565558963240964,1662712316654149633,2023-05-28T06:48:02.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1662712144012660736'}]",RT @TruthbetoldNz: A must watch…@NZGreens How do you measure in your head?#ClimateScam https://t.co/JoF8WIEJ0H
1662712144012660736,1640145605900271623,1662712144012660736,2023-05-28T06:47:21.000Z,en,1,0,0,0,"[{'type': 'quoted', 'id': '1662609201292808193'}]",A must watch…@NZGreens How do you measure in your head?#ClimateScam https://t.co/JoF8WIEJ0H
1662878081109966849,1524218561765548034,1662878081109966849,2023-05-28T17:46:43.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609168677720065'}]",@Janefonda Your adreno fix 8s starting to show on your face! 😡😡😡😡😡😡😡 https://t.co/5r6B8jiWe8
1662797862344830979,1591829963426205696,1662797862344830979,2023-05-28T12:27:58.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609168677720065'}]",They just keep reinforcing one fact:YOU NEED YOUR GUNS!!! https://t.co/9naVgSs61Y
1662742378979966976,1610004946560196609,1662742378979966976,2023-05-28T08:47:30.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609168677720065'}]",She always has been a traitor… like all leftest scumbags. that will ever change https://t.co/fDmePk1Ku7
1662669836084989952,901884589752193024,1662669836084989952,2023-05-28T03:59:14.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609168677720065'}]",@JaneFonda has been an American hater for years!! https://t.co/NDfHtU8glA
1662657650662801409,964960175345029120,1662657650662801409,2023-05-28T03:10:49.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609168677720065'}]",Jane Fonda would do everyone a favor by watching Randall Carlson’s climate evidences from Greenland’s ice core records. Her opinions are richly uninformed. https://t.co/nYhBwQ6GtN
1662653217904181248,297732527,1662653217904181248,2023-05-28T02:53:12.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609168677720065'}]",Maybe it's old age causing her to be so erratic.  But you are right have not been to a movie of hers since Vietnam and would never. https://t.co/o9nKEz6AJK
1662651930840305664,1624088282328977411,1662651930840305664,2023-05-28T02:48:05.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609168677720065'}]",#GOD WON #AND SO IT IS https://t.co/bsSAhe6yCq
1662645910050930688,1626935827463909376,1662645910050930688,2023-05-28T02:24:10.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609168677720065'}]",Plastic face Jane needs to be sent to Iran. https://t.co/4d6LFwhLJj
1662644990944636929,1658878795804180494,1662644990944636929,2023-05-28T02:20:30.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609168677720065'}]",Crazy bit*h https://t.co/9ytrgmzMnu
1662615005810892800,1431235136427806724,1662615005810892800,2023-05-28T00:21:21.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1662609168677720065'}]",She's wearing her wig to tight yft https://t.co/tx2llgPQUm
