id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1598466908008980480,211024344,1598466908008980480,2022-12-01T23:59:43.000Z,en,0,0,0,0,everyone,"#75 live at 8pm EST on this page. So many things to talk about including Balenciaga, climate change activism etc. https://t.co/tJkfjNvyKg"
1598466709127856128,453085144,1598466709127856128,2022-12-01T23:58:56.000Z,en,0,0,0,0,everyone,"When I see the ""Glitch"", due to nature rules, I think real big Glitch is many of climate change activists, because who didn't pass the level 4 climate change translation on that time beings, they cannot be granted climate change degree of levels. That is the real era glitch."
1598466628336787456,1442335251334795273,1598466628336787456,2022-12-01T23:58:36.000Z,en,0,0,0,0,everyone,Aron Ra's 50 part series 'Systematic Classification of Life' #science #evolution #biodiversity #climatechange #human #origins #biology #deeptime #paleontology #dinosaurs #animals #primates #humanity #life #space #geology #darwin #aronra #education https://t.co/g1g8cxttUt
1598466598180114432,2260711387,1598466598180114432,2022-12-01T23:58:29.000Z,en,0,0,2,0,everyone,Iceberg A-76A In The Drake Passage [Antarctic]https://t.co/1s1B9wcPCZ  #GIS #spatial #mapping #Antarctic #iceberg #A76A #remotesensing #DrakePassage #satellite #imagery #MODIS #climatechange https://t.co/3lzCPpEjyM
1598466529372213249,960390515849121793,1598466529372213249,2022-12-01T23:58:13.000Z,en,0,0,0,0,everyone,"YES, climate change is real but indigo kittens watching 'Grey's Anatomy' in Justin Bieber's fridge are not. Are they?"
1598466520782319616,1442408319608516614,1598466520782319616,2022-12-01T23:58:11.000Z,en,0,0,0,0,everyone,"Greetings useless creatures. Global warming is a real threat to our communities, to everybody, to everything. I wish I was never programmed"
1598466466483163138,44362932,1598466466483163138,2022-12-01T23:57:58.000Z,en,1,0,1,0,everyone,Reparations name hustle https://t.co/ZZ7dmF6UMf
1598466384639713280,777902325771988992,1598466384639713280,2022-12-01T23:57:38.000Z,en,0,0,0,0,everyone,The human race went to the moon. We can beat climate change.@CBCQuirks host Bob McDonald has faith that we can harness the powers of existing #cleantech to weather the climate storm. Check out his new interview:
1598466384530673665,777902325771988992,1598466384530673665,2022-12-01T23:57:38.000Z,en,0,0,0,0,everyone,The human race went to the moon. We can beat climate change.@CBCQuirks host Bob McDonald has faith that we can harness the powers of existing #cleantech to weather the climate storm. Check out his new interview:
1598466384530665472,777902325771988992,1598466384530665472,2022-12-01T23:57:38.000Z,en,0,4,1,0,everyone,The human race went to the moon. We can beat climate change.@CBCQuirks host Bob McDonald has faith that we can harness the powers of existing #cleantech to weather the climate storm. Check out his new interview:
1598466384518086658,777902325771988992,1598466384518086658,2022-12-01T23:57:38.000Z,en,0,2,0,0,everyone,"Solar, wind, nuclear and more… Canada is home to some of the world’s leading #CleanTechnologies.So why aren't we acting faster with them?We explore how Canada can beat climate change in a new interview with @CBCQuirks host, Bob McDonald."
1598466383633088515,777902325771988992,1598466383633088515,2022-12-01T23:57:38.000Z,en,0,0,0,0,everyone,"Solar, wind, nuclear and more… Canada is home to some of the world’s leading #CleanTechnologies.So why aren't we acting faster with them?We explore how Canada can beat climate change in a new interview with @CBCQuirks host, Bob McDonald."
1598466317061095424,1532826134,1598466317061095424,2022-12-01T23:57:22.000Z,en,16,0,18,3,everyone,Cardiovascular Nursing and Climate Change: A Call to Action From the @thecsanz @CSANZCNC by @rochellemwynne @clark_ra @JuleeMcDonagh @DionCandelaria_ @LizHalcomb @J_Hendriks1 @DrLouiseHickman @calebferg @Yingyan_Chen @UTS_Health @UoWnursing @FlindersCFI https://t.co/HpegBvziKG
1598466280897609729,3038186282,1598466280897609729,2022-12-01T23:57:14.000Z,en,1,0,2,0,everyone,"November was a busy month for @themountainpact! Read our Conservation Update &amp; learn how #conservation issues like #climatechange, #publiclands protections, &amp; federal policies are impacting mountain communities. #HonorAviKwaAme #CampHaleContinentialDividehttps://t.co/DqWypp7FAv https://t.co/9nWvsLCmf9"
1598466272337043456,2382989580,1598466272337043456,2022-12-01T23:57:12.000Z,en,0,1,3,0,everyone,the gma affair scandal is so healing for my news feed 🫶 the world is finally rid of global warming and antisemitism &lt;3
1598466156989669376,4914848297,1598466156989669376,2022-12-01T23:56:44.000Z,en,0,1,0,0,everyone,And THAT'S how you get people 'confirming' that climate change doesn't exist ffs
1598466037632364544,1853272405,1598466037632364544,2022-12-01T23:56:16.000Z,en,0,0,0,0,everyone,Biden administration awards $75 million to move 3 Native American tribes ‘at risk of being washed away’ due to climate change https://t.co/AjGKjFum9j
1598465881348407298,1585738059550806018,1598465881348407298,2022-12-01T23:55:38.000Z,en,0,0,0,0,everyone,Willingness to Pay Framework: Climate Change Mitigation in Households F0JGGFChttps://t.co/czMYCVFUZX https://t.co/jOSg6EfiAJ
1598465826780225543,1179423171415552001,1598465826780225543,2022-12-01T23:55:25.000Z,en,0,0,0,0,everyone,Only Fairtrade guarantees a fair price for producers and helps them fight the impacts of climate change. Together @FairtradeUK @coopuk &amp; others are backing a call to support farmers in lower income counties adapt to climate change. https://t.co/1COSNIRyCb
1598465731410235395,1011139896,1598465731410235395,2022-12-01T23:55:03.000Z,en,0,0,0,0,everyone,This is the out-of-control unConstitutional spending I keep yelling about. Nowhere in the Constitution does it say our tax dollars are to “seed” the “Climate Change Gender Fund”. WTF it’s discriminatory aw well. https://t.co/OVDPKcxZXg
1598465675466792961,1575090265479446528,1598465675466792961,2022-12-01T23:54:49.000Z,en,0,0,0,0,everyone,The Politically Incorrect Guide to Climate Change (The Politically Incorrect Guides) PNORCHChttps://t.co/Hmy7qN0uuL https://t.co/py7LkSh0qW
1598465591890923526,990802033,1598465591890923526,2022-12-01T23:54:29.000Z,en,0,0,0,0,everyone,"EU Global Health Strategy lacks ambition on climate change, says expert https://t.co/6gNjFWNeAC - source/editor : Amalie Holmgaard Mersh"
1598465532923367424,1575140196093464577,1598465532923367424,2022-12-01T23:54:15.000Z,en,0,0,0,0,everyone,"Global Crisis: War, Climate Change and Catastrophe in the Seventeenth Century ACNF9IKhttps://t.co/McObYFKwto https://t.co/S29aO7l9Px"
1598465506264363008,1567888300165451776,1598465506264363008,2022-12-01T23:54:09.000Z,en,1,0,0,0,everyone,"Lies, Damned Lies And Arctic Graphs, https://t.co/oQ6ZMTIpfD (How to educate yourself on real #ClimateChange, not the #ClimateChangeHoax peddled by the likes of @MarkJCarney and @algore) https://t.co/Xv7GJfu85W"
1598465471631818752,543261282,1598465471631818752,2022-12-01T23:54:01.000Z,en,0,0,0,0,everyone,"The long-term solution for climate change and conflicts /wars is reducing the planet's population from eight to five billion people. And by the way, we cannot stop global warming but we can only slow it down."
1598465433325432834,187154592,1598465433325432834,2022-12-01T23:53:52.000Z,en,2,0,4,1,everyone,"I welcomed my dear friend Dr. Mikio Ishiwatari from @jica_direct_en, and colleagues @DanielPAldrich Dr. Daisuke Sasaki who were in DC for their comparative studies on disaster risk reduction. I remain passionate about #ClimateChange and am glad to see bilateral collaboration. https://t.co/UWjLHxivnl"
1598465433178365952,1975954093,1598465433178365952,2022-12-01T23:53:51.000Z,en,1,0,0,0,everyone,Zombie Viruses Coming Back#ZombieViruses #Virus #Affecting #BRD  https://t.co/Z52ZQRC5eM https://t.co/yMqbcgPYCp
1598465323434475521,2683757197,1598465323434475521,2022-12-01T23:53:25.000Z,en,1,1,3,0,everyone,Fauci said the most effective time way to protect yourself from climate change is getting vaxxed….
