id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1548457404496433156,2483737032,1548457404496433156,2022-07-16T23:59:48.000Z,en,0,0,0,0,everyone,"When THAT was Debunked, they called it ""Climate Change"", but as we learned in the 60s, only SUN Storms affect our ""Climate""."
1548457389338243079,3842652433,1548457389338243079,2022-07-16T23:59:45.000Z,en,6,0,9,0,everyone,#Insiders #auspol We need to move on #ClimateChange. No incrementalism. https://t.co/t89T8Ggxyb
1548457368349880320,1511803788864106496,1548457368349880320,2022-07-16T23:59:40.000Z,en,3,1,9,0,everyone,"🤔The world if frying in heat.Record breaking heat all over the world.Some areas in world where records heat is being recorded don't have air conditioning so there very well could be heat related deaths.Sure, no devastating climate change happening now🙄"
1548457306685186051,19913106,1548457306685186051,2022-07-16T23:59:25.000Z,en,2,0,23,0,everyone,Looking at the impacts of climate change all over the world today I'm not sorry I don't have kids but horrified that we (I include myself in this) are leaving a world on fire to the children. They will never forgive us and they will be right. We could have stopped it. We didn't.
1548457303581396993,792876230,1548457303581396993,2022-07-16T23:59:24.000Z,en,3,5,10,2,everyone,The climate change agenda is pro scarcity and anti-human versus pro-abundance and pro-human. To reduce carbon footprints is to reduce the human population.
1548457204965003265,1535369425041465344,1548457204965003265,2022-07-16T23:59:01.000Z,en,1,0,1,0,everyone,Don't believe for one minute that #BidenIsADisgrace .  Not one.He just proved that Saudi Oil doesn't cause climate change.#LGB
1548457195037110274,1460063607601995776,1548457195037110274,2022-07-16T23:58:58.000Z,en,0,0,0,0,everyone,Woke Hollywood Climate Change Hardliner Leonardo DiCaprio Spotted on Yacht in Saint-Tropez https://t.co/TFh16OJKmw
1548457109242597376,2483737032,1548457109242597376,2022-07-16T23:58:38.000Z,en,0,0,1,0,everyone,"The Ozone Layer was disappearing and UV Rays + Acid Rain would kill all our food crops by the 90s.When THAT was Debunked, the Feds did a 180 and claimed ""Global Warming"" with Pollution &gt; Greenhouse Gasses &gt;, etc."
1548457066364227584,1476935874524893186,1548457066364227584,2022-07-16T23:58:28.000Z,en,4,3,13,0,everyone,We can’t live forever. Every one of us is going to die. Wringing hands over climate change is just amusing to me. I’m as worried about climate change as Obama was when he bought that home in Martha’s Vineyard and that other one in Hawaii.
1548457036936925192,1072181633791524864,1548457036936925192,2022-07-16T23:58:21.000Z,en,0,0,1,0,everyone,All these people screaming about climate change isn't going to matter. Do they know North America has a super volcano and that is past due for an eruption (i believe).  I don't think it will matter to much what we do or don't do when that baby blows.
1548457023418683393,30262685,1548457023418683393,2022-07-16T23:58:17.000Z,en,0,0,0,0,everyone,"""We should follow the science!""""Okay, look what the science says about climate change.""""Not THAT science!""""Um, okay, look at the research into sex and gender.""""No, not THAT either! I want the science I learned in grade school!""""Uh, science didn't stop sciencing then, dude."""
1548456980657762306,741343590,1548456980657762306,2022-07-16T23:58:07.000Z,en,0,0,1,0,everyone,Rt @wef Heatwaves: How can cities adapt to rising temperatures? https://t.co/SDbY85mOis #ClimateChange #Heatwave https://t.co/UkHiR6fmB7
