id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1640141525459009537,3109805359,1640141525459009537,2023-03-26T23:59:46.000Z,en,0,0,0,0,everyone,"Without the magnificent 9 would have had nothing to write about, except maybe boring stuff like deforestation inducing climate change"
1640141422786654209,2342744940,1640141422786654209,2023-03-26T23:59:22.000Z,en,0,0,0,0,everyone,"followme - Children are the 'best educators': How the Young Scientist Badge can teach sustainability to adults: The Young Scientist Badge scheme has been around for four decades – but with climate change a priority today, can the… https://t.co/VcmJJlORC3 - followforfollow https://t.co/y5INLpdm9L"
1640141413919916032,415560920,1640141413919916032,2023-03-26T23:59:20.000Z,en,0,0,0,0,everyone,"Amid #conflicts and #climatechange, U.N. puts #focus on '#deep #trouble' in #water #worldwide via @WeArePUBLC https://t.co/MJw1UUGXir"
1640141279760732160,1460620662159163395,1640141279760732160,2023-03-26T23:58:48.000Z,en,0,0,0,0,everyone,"#climatechange was a #NASA priority.Our population was doubled and new #environmentallyfriendly ""green"" options could turn out to be even worse for our landfills, shorelines and oceans. The Mission; Find Earth's Mirror Planet, start Interplanetary Travel.https://t.co/0YbVY6y6wX"
1640141191550472195,1360108765886902274,1640141191550472195,2023-03-26T23:58:27.000Z,en,0,0,0,0,everyone,Climate change is Racist as fuck
1640141116220604418,1604925540732903438,1640141116220604418,2023-03-26T23:58:09.000Z,en,0,0,0,0,everyone,A little realism injected into the debate on climate change https://t.co/A3xksCc1fj
1640141113490112514,1570182093245652992,1640141113490112514,2023-03-26T23:58:08.000Z,en,1,0,0,0,everyone,"#GERD will provide multiple benefits to #Ethiopia, #Sudan and #Egypt including the minimization of adverse impacts of climate change https://t.co/eO1Mrvdxjw - via @WeAspire @MofaSomalia @noorstars26 #GERD #Cooperation"
1640140834355007488,24911207,1640140834355007488,2023-03-26T23:57:01.000Z,en,0,0,0,0,everyone,The most important thing you can do to fight #CLIMATE change: talk about ithttps://t.co/8WMkTJK8up https://t.co/j7QR3atTZL
1640140790977679360,141611533,1640140790977679360,2023-03-26T23:56:51.000Z,en,0,0,1,0,everyone,I agree with this writer that saving the #greatsaltlake is a moral issue: https://t.co/9GKmVL4LPt
1640140710400913408,1565503913742123008,1640140710400913408,2023-03-26T23:56:32.000Z,en,0,0,0,0,everyone,"Climate crisis, empowerment, entrepreneurship, high on Kamala Harris agenda for Africa visit #ClimateCrisis #Sustainability #EnvironmentallyFriendly #GlobalWarming [Video] https://t.co/zClYDYvd7w"
1640140686811967489,1610364353571700736,1640140686811967489,2023-03-26T23:56:26.000Z,en,1,0,3,0,everyone,As we already knew... Climate Change is a Hoax...https://t.co/vlNxOJz5w8
1640140643396726785,567427617,1640140643396726785,2023-03-26T23:56:16.000Z,en,0,0,0,0,everyone,"How we grow food has enormous effects on the environment - climate change as well as pollution of air, water, and soil."
1640140459321487360,1421597985046032386,1640140459321487360,2023-03-26T23:55:32.000Z,en,0,0,0,0,everyone,"Special election 2023 and beyond future! breaking news, urgent now and beyond future! save our education, action now - save our loving Planet, save our loving animals, climate change impact, action now! save our supreme court blue wave Party! https://t.co/R9dI6zIVFf https://t.co/VSMtTR6kDv"
1640140349648535552,1079539484600029184,1640140349648535552,2023-03-26T23:55:06.000Z,en,0,0,0,0,everyone,Here is my story facing climate change:
1640140083310342144,60116024,1640140083310342144,2023-03-26T23:54:02.000Z,en,0,1,0,0,everyone,"The ""Make My Money Matter"" campaign is about more than just reducing carbon footprint. It's about changing the system that relies on fossil fuels. #SystemChange #ClimateChangehttps://t.co/Ay5pbV5OIR https://t.co/kl1873lue6"
1640140064301670403,493083197,1640140064301670403,2023-03-26T23:53:58.000Z,en,0,0,0,0,everyone,"UN and NYT want us to solve ‘climate change’ with deindustrialization? Bah. After a frigid week in LA followed by deep snow and freezing temps in the Midwest, bring on the global warming! Climate Doomsday Predictions Have Not Aged Well https://t.co/77u5qwYSrd"
1640140024824954882,738396366917996545,1640140024824954882,2023-03-26T23:53:48.000Z,en,0,0,0,0,everyone,"Social Justice Warriors say the world will be better if decision makers focus on climate change and equity. Truth be told, when they do at the expense of their jobs, all hell can break loose.A Climate for Failed Bank Regulation https://t.co/FeRO5a6mAn"
1640139856289607680,1266563068223504389,1640139856289607680,2023-03-26T23:53:08.000Z,en,0,0,0,0,everyone,Climate Change Is Making Allergy Season Longer - Videos from: The Weather Channel https://t.co/Y0bceAW7kz MORE w/ RSS: https://t.co/jmlASEI6ge
1640139717977964546,3072403147,1640139717977964546,2023-03-26T23:52:35.000Z,en,0,0,0,0,everyone,#Water #MiddleEast #FriendOrFoe#Water is life. Plan wisely as a #MiddleEastUnion.https://t.co/QQl5V88JgU
1640139670033149956,537837123,1640139670033149956,2023-03-26T23:52:24.000Z,en,0,0,0,0,everyone,Scientists continue to sound the alarm: we need more urgent climate action on a massive scale. Stand with @nature_org as we call on global leaders to stand strong on climate change. Sign the pledge now. #climateaction #IPCC https://t.co/1PKmTZP5y8
1640139629927055360,1279056057789284355,1640139629927055360,2023-03-26T23:52:14.000Z,en,1,1,0,0,everyone,I asked Bing Chatbot to write a podcast interviewing Ronnie D about climate change and if he plans on running for President in 2024. This is what it wrote. https://t.co/N9YMV1oK5O
1640139617101021185,993716910008094720,1640139617101021185,2023-03-26T23:52:11.000Z,en,3,1,7,0,everyone,"🙏 @1RossGittins for saying it clearly""Labor talks the talk, but doesn’t walk the walkLabor’s plan is complacent and compromised, and the Greens and teals were right to demand much tougher, faster action""https://t.co/0V3WJMITQs"
1640139316642091008,945791736944537600,1640139316642091008,2023-03-26T23:51:00.000Z,en,0,0,0,0,everyone,SFU team looks to tackle climate change with 'energy-harvesting' technology https://t.co/vV9EPLvb3Y#ClimateAction #TechnologyNews
1640139282764664832,1578810501479469056,1640139282764664832,2023-03-26T23:50:51.000Z,en,0,0,1,0,everyone,Humans are themselves tha most self destructive thing that they can create..#human #psychology #logic #ClimateCrisis #climatechange
1640139000752091138,4876323442,1640139000752091138,2023-03-26T23:49:44.000Z,en,0,0,0,0,everyone,I am a huge #SirDavidAttenborough fan. It people like him and @GretaThunberg that has inspired me to write a novwl where #GlobalWarming is the main threat and that it effects not just the humans on planet Earth. But our EVERY LIVING THING on this wonderful world of ours. https://t.co/VEEwCshpqd
1640138992757755907,18956073,1640138992757755907,2023-03-26T23:49:42.000Z,en,7,4,11,1,everyone,Science journal editor: Agree with me on climate change or don’t get published https://t.co/jQOpklcsbw
