id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1583971297633394689,1447276309294505989,1583971297633394689,2022-10-22T23:59:20.000Z,en,0,0,0,0,everyone,"✨ New #Marketing opportunity: 💼 Marketing and Events Executive at🍀 ZeroAvia @ZeroAvia📍 Remote, Remote Apply now! #ClimateChange #ClimateJobs #Jobs https://t.co/Yl9RklBH12"
1583971285188898816,232710107,1583971285188898816,2022-10-22T23:59:17.000Z,en,33,5,60,0,everyone,"Prof Scott Power, a climate scientist who left the BoM in 2020 after more than 25 years, said under the leadership of the chief executive, Andrew Johnson, the agency was “trying to keep the lowest profile it can get away with on climate change”."
1583971250611048449,292619181,1583971250611048449,2022-10-22T23:59:09.000Z,en,0,0,0,0,everyone,Alan.. Shit happens . https://t.co/gUiSSnq4aY #animeawards #animates #stopmotion #movie #movies #cartoon #shortfilm #shortfilms #film #films #StopMotion #art #music #blues #monday #mondaymotivation #MondayBlues 1 #JohnsonTheCorruptPM #ClimateChange
1583971211515760643,391160730,1583971211515760643,2022-10-22T23:59:00.000Z,en,1,0,8,0,everyone,"An estimated 1/3 of the rise in ocean sea level is caused by melting glaciers. #globalwarming #climatechange #ecoart ""Icefield Crevasse"" #painting  (detail) https://t.co/EJOmhXu5Cs https://t.co/3MNzO1uSlH"
1583971189059653632,974957081848569857,1583971189059653632,2022-10-22T23:58:54.000Z,en,0,0,8,0,everyone,The White Witch of Narnia is in Fiji 🥺Climate Change y'all ✌️#TildaSwintonTuGaTuGi
1583970987753689088,87594778,1583970987753689088,2022-10-22T23:58:06.000Z,en,0,1,1,1,everyone,"High yielding Apple varieties #shorts #fruit https://t.co/QVi0NhBAEL via @YouTube.   More trees, less laws to slow Global Warming ! ! !"
1583970982926389249,33798522,1583970982926389249,2022-10-22T23:58:05.000Z,en,0,0,1,0,everyone,Happy to see my fellow Cagayanons who are Judges in the PJA convention. Climate Change made itself felt the last few days in our city. It’s not the first time. https://t.co/GotrXEXMVk
1583970719997710337,147537458,1583970719997710337,2022-10-22T23:57:03.000Z,en,2,2,12,0,everyone,.@BOM_au  Don't you think it's time the Bom brings attention to the fact we are experiencing what #climatechange scientists warned us about?  We are in a #ClimateEmergency  https://t.co/E5IPrXlWqX
1583970718127046656,4783834469,1583970718127046656,2022-10-22T23:57:02.000Z,en,0,0,0,0,everyone,John Kerry on the costs of climate change https://t.co/QhfMepTrad
1583970334503337984,1298039054907240448,1583970334503337984,2022-10-22T23:55:31.000Z,en,0,0,0,0,everyone,Climate change is on the ballot in the midterm elections. Here’s what's at stake. - USA TODAY Rep to care what's going on in City's on Crime when ur afraid to go to the store something has to change seems to be Dems are on the  Criminal side   https://t.co/E1Hp7igLd9
1583970285425856512,469913850,1583970285425856512,2022-10-22T23:55:19.000Z,en,0,0,1,0,everyone,Doctors for Extinction Rebellion do a dance number and then tend to those who died from climate change https://t.co/63deOTBAXa via @twitchyteam
1583970248260472833,1371936707877175298,1583970248260472833,2022-10-22T23:55:10.000Z,en,0,1,0,0,everyone,"An ""effective"" Saturday working on the Governance of a Charity/NGO I am supporting w/ equitable practices to enable combating of disproportionate impacts of climate change on minority groups. 💗 🌍 @ReforestAfr #sustainability #trustee #volunteering #business #oda #fcdo"
1583970204794720256,456865788,1583970204794720256,2022-10-22T23:55:00.000Z,en,10,5,16,1,everyone,What'll the midterms mean for #ClimateChange?https://t.co/dxqSHh24nM@murrayb560sl @dindin6 @effiedog @nadiepetah @DawnLenhardt @jagne_r @PeachResist @Rick3932 @gskh1237 @JimCassidy48 @erin_hartigan4 @danie5794 @tammymay1985 @tazarae20 @JayEmme00 @extremetemps @nicomeo
1583970162457210880,1575101647084310529,1583970162457210880,2022-10-22T23:54:50.000Z,en,1,0,0,0,everyone,World economic forum is seeking a way to give full control to bankersexcuse = climate changesolution = CARBON CREDIT SCORE ran on CBDCriches pay 10x more for things(they fade away)Poor must eat bugs to sell meat-credit to richMeanwhile bankers wiping out the opposition
1583970095537147904,1357482945724833795,1583970095537147904,2022-10-22T23:54:34.000Z,en,0,0,0,0,everyone,"The Mississippi River is at historically low levels from Illinois to Louisiana this week, and many of these gauges will continue to see decreasing levels as the forecast remains stubbornly dry. Maybe people will finally realize that climate change is real.https://t.co/1Limwa0x9N"
1583970036598784000,1510781350902706180,1583970036598784000,2022-10-22T23:54:20.000Z,en,1,0,0,0,everyone,Feed the seeds your sow https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #viral #ToryBritain
1583969961412034560,1298039054907240448,1583969961412034560,2022-10-22T23:54:02.000Z,en,0,0,0,0,everyone,Climate change is on the ballot in the midterm elections. Here’s what's at stake. - USA TODAY Rep dames like to me don't care about the Climate like Trump said it's made up tell that to the people of Fort Myers and the family who have lost everything  https://t.co/E1Hp7hZIb9
1583969887436738562,1329492481248014336,1583969887436738562,2022-10-22T23:53:44.000Z,en,0,0,0,0,everyone,Hi environmentalists! Today we have everyone's favorite contaminating company Amazon produces 44.4 MILLION metric tons of carbon dioxide🤮! Did you know  climate change is a real thing!  Follow for more daily environmental facts!
1583969885922607105,1569996309809041408,1583969885922607105,2022-10-22T23:53:44.000Z,en,0,0,0,0,everyone,"COVID-19-related supply chain interruptions, the war in Ukraine, energy prices, climate change and a host of other factors have contributed to higher grocery store prices.No more steak. Ordering out less. Here's how inflation is squeezing American diets.30% of registered vot... https://t.co/9hXfX3EYiV"
1583969812761698305,1519646667045322752,1583969812761698305,2022-10-22T23:53:26.000Z,en,1,1,8,0,everyone,"So amazing!As a quadrupled doctorate, seeing physicians dancing for climate change gives me incredible hope.These are your true heroes.If your doctor doesn’t do this, fire them immediately, regardless of qualifications! https://t.co/geolxDT0UR"
1583969472473243648,1563713646131236866,1583969472473243648,2022-10-22T23:52:05.000Z,en,0,0,0,0,everyone,will the gamers still play video games if the experts one days came out to say playing and spending many hours on video games causes climate change
1583969356395880449,1518707646995513344,1583969356395880449,2022-10-22T23:51:37.000Z,en,0,0,0,0,everyone,"Rex Murphy: Say It’s About ‘Climate Change,’ and Media Will Give You a Hail https://t.co/RkJD4XfkEo via @epochtimes"
1583969323630358528,860266566352609281,1583969323630358528,2022-10-22T23:51:30.000Z,en,4,1,5,0,everyone,"Climate change means more flood risk across NigeriaBayelsa, Nigeria floods from River Niger.#Pray_for_Nigeria#ClimateCrisis #ClimateEmergency#climateBrawl #GlobalWarming #pollution #FRACKING #globalhealth #cleanenergy #sustainableliving #EarthKeepersUnite #ConsciousPlanet https://t.co/ZHMswzQDxK"
1583969245087485952,35892674,1583969245087485952,2022-10-22T23:51:11.000Z,en,0,0,2,0,everyone,"the way it was 93° on wednesday and today it’s 65° and looks like it’s gonna rain,,, but climate change isn’t real https://t.co/VLzvUfENnH"
1583969227576262657,53125303,1583969227576262657,2022-10-22T23:51:07.000Z,en,1,1,0,0,everyone,"Just some thoughts on #ClimateCrisis #ClimateEmergencyHypocritical accusations have nothing to do with the truth of climate change.Being warmer in the past is meaningless, what was not desert was forest. An abundance of life was a regulating .."
