id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1657173629904490496,19053099,1657173629904490496,2023-05-12T23:59:16.000Z,en,7,3,48,0,everyone,Judge tells lawyers to prepare for trial in Montana climate change lawsuit https://t.co/SplYc7wQTn via @daily_montanan
1657173612116189184,1517872886,1657173612116189184,2023-05-12T23:59:12.000Z,en,2,1,3,0,everyone,"[Cue: exploding heads] Fed Res Board Governor says save the banks, quit sweatin' the climate changehttps://t.co/mmBhDGHadi"
1657173534462844931,2877875347,1657173534462844931,2023-05-12T23:58:54.000Z,en,0,1,0,0,everyone,"👋@RepKayGranger @rosadelauro @MarioDB @RepBarbaraLee –  as a major emitter and economic superpower, the US has a responsibility to help the world address the impacts of climate change. Will you deliver the needed $11B in climate finance in the #FY24 Budget?"
1657173347547901952,24103704,1657173347547901952,2023-05-12T23:58:09.000Z,en,0,0,0,0,everyone,"""I am all for climate change."" https://t.co/u90Zr0n4tg"
1657173323292332035,402158079,1657173323292332035,2023-05-12T23:58:03.000Z,en,0,0,0,0,everyone,"Wildfires and droughts are two serious impacts of global warming, according to scientists. Statistics show that the decade ending in 2009 was the hottest on record, according to the World Meteorological Association."
1657173148184334337,2282671808,1657173148184334337,2023-05-12T23:57:21.000Z,en,1,0,4,0,everyone,NHL LGBTQ2S++ Climate Change Corsi UpdateFirst PeriodFLA 30.95%TOR 69.05%Actual GoalsFLA 2TOR 0#CorsiMatters #HockeyTwitter #LeafsForever https://t.co/ORhgM9h57T
1657173137224548352,540223123,1657173137224548352,2023-05-12T23:57:19.000Z,en,0,0,1,0,everyone,I take Mr Hitchens's preferred option!Christopher Hitchens on Global Warming https://t.co/PgOWdlf21i via @YouTube
1657173106451173376,1421597985046032386,1657173106451173376,2023-05-12T23:57:12.000Z,en,1,0,1,0,everyone,"breaking news, urgent now and beyond future! save our education, action now - save our loving Planet, save our loving animal, climate change impact, action now! save our supreme court blue wave Party! https://t.co/K29DiRdpB2 https://t.co/nIJgqiJxEK"
1657173057872510977,1628874693334773765,1657173057872510977,2023-05-12T23:57:00.000Z,en,0,0,0,0,everyone,"💡🌍 Effective Altruists once saw AI as a neglected problem. Now, with its mainstream status, should we shift focus to other neglected issues? 🤔 #AI #GlobalChallenges #Aiville https://t.co/bZPImTCCd3"
1657172921528496128,2434499384,1657172921528496128,2023-05-12T23:56:27.000Z,en,6,0,43,0,everyone,"This is Rúna, one of our #100polarwomen who studies extreme rainfall as a consequence of #climatechange in Siberia and Svalbard, and how this is interconnected with tundra  vegetation growth and permafrost degradation - read more here: 📷https://t.co/Kd6wvCtNOD https://t.co/stK7ySXK3I"
1657172301937246208,1093986133,1657172301937246208,2023-05-12T23:54:00.000Z,en,0,0,0,0,everyone,"Untill you #Celebrate Everyday as #EarthDay , it won't workhttps://t.co/rohhwOaBun#TalkingSoil #CocoWing #mothernature #climatechange #ClimateActionNow #gardening #carbon #methane #Greenhousegas #GHGemissions"
1657172206793764864,615471114,1657172206793764864,2023-05-12T23:53:37.000Z,en,2,0,3,0,everyone,"Your #EcoRight news update featuring: the #Florida insurance industry, @MaibachEd of @Mason4C, @bfrist, @nature_org, &amp; @MaryAnnaMancuso!#climatechange #conservatives Climate Week En Review: May 12, 2023 https://t.co/qmMQsobToS"
1657172186723934209,3070347593,1657172186723934209,2023-05-12T23:53:32.000Z,en,0,0,0,0,everyone,Climate change is man’s attempt to explain what is taking place on a global scale. Man gives himself much credit. But God is causing it as the Bible explains in order to turn man back to Him and to repent of his wicked ways. But man won't and it will become far worse. Much worse. https://t.co/2oFlCrfxrv
1657172156520824832,2266197685,1657172156520824832,2023-05-12T23:53:25.000Z,en,1,0,2,0,everyone,Another One for Your Climate Change BINGO Card: Farmer Suicide https://t.co/yOxVlaUyRl
1657172087017181185,1513186245777801219,1657172087017181185,2023-05-12T23:53:08.000Z,en,0,0,0,0,everyone,"Greenpeace founding member on climate change and energy policy. Everyone, give it a listen. Super logical the truthful. https://t.co/exE7eMtYBM"
1657171996646735873,977306154,1657171996646735873,2023-05-12T23:52:47.000Z,en,0,0,0,0,everyone,Climate Change Art: Inspiring Awareness &amp; Action With Artistic Expression https://t.co/Jzy9nRwWnB https://t.co/yt1Fd2LZgt
1657171411621007360,141370317,1657171411621007360,2023-05-12T23:50:27.000Z,en,0,0,0,0,everyone,Sadly this will happen more and more often as Climate Change gets worse.‘Leaving Behind All They Own’ as Wildfires Ravage Million Acres in Canada https://t.co/BTubA3IUEf
1657171153738424322,506734841,1657171153738424322,2023-05-12T23:49:26.000Z,en,1,0,0,0,everyone,"Impacts of Climate Change on Food Production Seriously Underestimated. , by @StephenLeahy https://t.co/aSdO15wPFW"
1657171130199973889,2811559122,1657171130199973889,2023-05-12T23:49:20.000Z,en,1,0,2,0,everyone,"If a Republican is elected US president, they won't be able to reverse the Biden administration's wins on climate change and clean energy, US climate envoy and former Secretary of State John Kerry says. https://t.co/NwJ4ygxT84"
1657171094350995466,292619181,1657171094350995466,2023-05-12T23:49:12.000Z,en,0,0,0,0,everyone,"The Tories, lets grab their ankles and see what happens (The Tory legacy since 2010) https://t.co/ysc9cJjkay #UniversalCredit #JohnsonOut #Satire 2 #SunakOut #ClimateChange #JohnsonMustGo"
1657171044694650882,142864417,1657171044694650882,2023-05-12T23:49:00.000Z,en,0,0,1,0,everyone,"The National Oceanic and Atmospheric Administration (NOAA) markedly boosted the odds that an El Niño event will form in the tropical Pacific Ocean this summer, hastening climate change and altering global weather patterns. https://t.co/A1ul5c5sUg"
1657170952801640449,73264127,1657170952801640449,2023-05-12T23:48:38.000Z,en,0,0,0,0,everyone,A male only picture of heads of states from #COP27 still makes us wonder why women did not feature prominently in such crucial discussions around #climatechange. Let us hope things are different this year with more #womenled  #partners and #stakeholders…https://t.co/Q1oELgVzvT
1657170830734835713,1129689930379157505,1657170830734835713,2023-05-12T23:48:09.000Z,en,0,0,0,0,everyone,"Dolly Parton is a class of her own &amp; certified legend. Performed at the 58th ACM Awards last night. A song about climate change, to stand and take action. World On Fire, listen up 👇  https://t.co/Dd6GF2Kia1"
1657170641219620868,211953429,1657170641219620868,2023-05-12T23:47:24.000Z,en,40,8,81,5,everyone,"1956 CO2 CLIMATE CHANGE, SENSITIVITY 3.6°CFossil fuels CO2Amazing- science knew in the 1950s!3.6°C close to today's models (IPCC still using 3°C)https://t.co/OiNjP08lvM#climatescience #climatechange https://t.co/fQucpSpPbO"
1657170461124444161,347334263,1657170461124444161,2023-05-12T23:46:41.000Z,en,0,0,0,0,everyone,"Save on GREEN Hosting from HostGator! Use 25% OFF COUPON CODE: ""Get25OffHG"" https://t.co/HLk3yp1eEW #webhost #webhosting #climatechange"
1657170194333159424,904296230192381952,1657170194333159424,2023-05-12T23:45:37.000Z,en,2,1,3,0,everyone,"If you don’t think you’ve been affected by climate change,  take a closer look at your last homeowners’ insurance bill: The average cost of coverage has reached $1,900 a year nationwide, but it’s $4,000 a year in New Orleans and about $5,000 a year in Miami,"
1657170037021503491,1481200147950637058,1657170037021503491,2023-05-12T23:45:00.000Z,en,0,0,0,0,everyone,"#Climate change is a “threat multiplier”, which intensifies #socio-economic and political tensions and exacerbates existing #gender inequalities, thereby, posing unique threats to #women’s health, livelihoods, and safety, says @akankshakhullar https://t.co/dqu9FeVdXf"
1657170024623120385,1523303838651928578,1657170024623120385,2023-05-12T23:44:57.000Z,en,0,0,0,0,everyone,"12ft | Satellite Data Shows No Global Warming For Eight Years, Nine Months | Principia Scientific Intl. https://t.co/7jGyIYQlD8 Wrong, 1998 was the high point, 25 years ago. https://t.co/qiKxO5klvg hoax poem."
1657169987591651329,390930283,1657169987591651329,2023-05-12T23:44:48.000Z,en,0,0,0,0,everyone,"👋@RepKayGranger @rosadelauro @MarioDB @RepBarbaraLee –  as a major emitter and economic superpower, the US has a responsibility to help the world address the impacts of climate change. Will you deliver the needed $11B in climate finance in the #FY24 Budget?"
1657169903529472002,2860711644,1657169903529472002,2023-05-12T23:44:28.000Z,en,0,0,0,0,everyone,Rahm Emanuel said: “You never want a serious crisis to go to waste.” Opportunistic politicians will never miss an occasion to convert crises into a political gain for special interests.This is true of the so-called climate crisis of today.https://t.co/FrDLSei3Xt https://t.co/PYvXMQc9Z1
1657169772080173056,1601806988471545856,1657169772080173056,2023-05-12T23:43:57.000Z,en,1,0,1,0,everyone,"the agenda was being served by attempts to limit or stop it through environmental policy. Blaming carbon dioxide for climate change is a political smokescreen by leftists the United Nations,and NASA, designed to take control of our lives.Climate change, the environment,"
