id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1572206208920031233,309804899,1572206208920031233,2022-09-20T12:49:05.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1572015116710977537'}]",RT @DeceitinDrugs: Why isn't the #cdnmedia reporting on this financial climate change arrangement between #BillGates and Partners and the…
1572015116710977537,55963652,1572015116710977537,2022-09-20T00:09:45.000Z,en,1,0,0,0,"[{'type': 'quoted', 'id': '1572012422596272128'}]",Why isn't the #cdnmedia reporting on this financial climate change arrangement between #BillGates and Partners and the #Liberals? https://t.co/9PeCc6s3qs
1572014720269549568,55963652,1572014720269549568,2022-09-20T00:08:10.000Z,qam,0,0,0,0,"[{'type': 'quoted', 'id': '1572012422596272128'}]",@TheNationalNews @TPostMillennial @CBCNews @CTVNews @NiagraIndependent @thenationalpost @TheWashingtonPost @TheTyee https://t.co/9PeCc6s3qs
1572013079986339840,55963652,1572013079986339840,2022-09-20T00:01:39.000Z,zxx,0,0,0,1,"[{'type': 'quoted', 'id': '1572012422596272128'}]",https://t.co/u0euV2pRPf https://t.co/9PeCc6s3qs
1572012490443362304,55963652,1572012490443362304,2022-09-19T23:59:18.000Z,qam,0,0,0,0,"[{'type': 'quoted', 'id': '1572012422596272128'}]",@RealAndyLeeShow https://t.co/9PeCc6s3qs
1572015037958455297,1431077756863922180,1572015037958455297,2022-09-20T00:09:26.000Z,und,1,0,0,0,"[{'type': 'retweeted', 'id': '1572014997424984066'}]","RT @caringfornature: @BillNye, @LeoDiCaprio, @SierraClub, @ClimateReality, @POTUS, @VP, @FLOTUS, @NRDC_Action, @NRDC, @NaturePriority, @ECO…"
1572014997424984066,1431077756863922180,1572014997424984066,2022-09-20T00:09:16.000Z,und,1,0,1,0,"[{'type': 'quoted', 'id': '1572011468635385859'}]","@BillNye, @LeoDiCaprio, @SierraClub, @ClimateReality, @POTUS, @VP, @FLOTUS, @NRDC_Action, @NRDC, @NaturePriority, @ECOWARRIORSS, @billmckibben, @Gina_McCarthy, @ClimateEnvoy, @GretaThunberg, @EPAMichaelRegan, @SenSanders, @SenSchumer, @KeshaRam, @SenatorLeahy #ClimateActionNow https://t.co/viqezYQL2Q"
1572207210729713664,1358030024499027970,1572207210729713664,2022-09-20T12:53:03.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1572011086857273344'}]",Tuesday 20/9/2022USD 1 = RM 4.56 😳 https://t.co/RavYLrerME
1572365496237834241,24022935,1572365496237834241,2022-09-20T23:22:02.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1572009226469363712'}]",Charles III is in a position to amplify this crisis; but climate-denying stories could call it political and try to force him to abdicate for going against the constitutional monarchy https://t.co/fzYdEKrFZ3
1572490581431189504,601930330,1572490581431189504,2022-09-21T07:39:04.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572433836826591233,267155291,1572433836826591233,2022-09-21T03:53:35.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572364472186204160,536802560,1572364472186204160,2022-09-20T23:17:57.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572353145963180032,74097940,1572353145963180032,2022-09-20T22:32:57.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1572352351247163398'}]","RT @LizHcks: Whenever I think about climate change, I think about this https://t.co/dyDCRKpqrI"
1572352351247163398,881879083906289664,1572352351247163398,2022-09-20T22:29:48.000Z,en,1,1,5,0,"[{'type': 'quoted', 'id': '1572007120585003009'}]","Whenever I think about climate change, I think about this https://t.co/dyDCRKpqrI https://t.co/e0DFA07Jpc"
1572351431067471873,68533,1572351431067471873,2022-09-20T22:26:08.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572350141977481223,712523,1572350141977481223,2022-09-20T22:21:01.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572313794369687552,1919865126,1572313794369687552,2022-09-20T19:56:35.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572193370583478272,373074970,1572193370583478272,2022-09-20T11:58:04.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572186952090398723,299113195,1572186952090398723,2022-09-20T11:32:33.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572165433746403329,2909853924,1572165433746403329,2022-09-20T10:07:03.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1572109500043399168'}]",RT @AjaanMark: Maybe stop approving coal mines 🤔
1572156579612622852,395247455,1572156579612622852,2022-09-20T09:31:52.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572152310113107972,3102707191,1572152310113107972,2022-09-20T09:14:54.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572148357178740738,21713364,1572148357178740738,2022-09-20T08:59:12.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1572007120585003009'}]","Bond villainesque level of green washing here. ""I approve coal mines and gas projects but I also care about climate change related disasters"" https://t.co/XYdQC6bukw"
1572146819215523840,299559046,1572146819215523840,2022-09-20T08:53:05.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572145645200510976,74446963,1572145645200510976,2022-09-20T08:48:25.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572141878686121984,844312612821192706,1572141878686121984,2022-09-20T08:33:27.000Z,en,0,0,5,0,"[{'type': 'quoted', 'id': '1572007120585003009'}]",Just wish she’d think about the incredibly destructive coal mines she keeps approving too hey https://t.co/ijjlgEqcOZ
1572140421895311360,1358961670765256705,1572140421895311360,2022-09-20T08:27:40.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
1572133244749094913,3781643774,1572133244749094913,2022-09-20T07:59:09.000Z,en,32,0,0,0,"[{'type': 'retweeted', 'id': '1572108397105008643'}]",RT @emeraldxmoon: Whenever I think about climate change I think about how you and your friends’ governments are actively making it worse by…
