id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1598630190091059200,1598614094352875527,1597741759475351553,2022-12-02T10:48:33.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1597741759475351553'}]",@Independent Great job! https://t.co/SGx2MrXoOr
1597741461210279938,1435544649163235334,1597741458785984512,2022-11-29T23:57:03.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1597741458785984512'}]",This is massive scale climate denial https://t.co/osc8d0FVSz
1598353526043852801,1251394551996088321,1597741223598772224,2022-12-01T16:29:11.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1597741223598772224'}]",@HUDgov I’m sorry but WHO can afford these prices?!? You increased the amounts but are STILL WAY BELOW what actual rents are?! How are you STILL SO DETACHED from what’s actually going on in suffolk county NY?!? Many ppl are LOSING vouchers they waited YEARS FOR. @SenSchumer @KathyHochul https://t.co/scaNhuyWOs
1598029891903291392,15556847,1597741223598772224,2022-11-30T19:03:10.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1597741223598772224'}]",@HUDgov https://t.co/vQeMDWHwHD   https://t.co/RzfpQKBtRZ          OR. late A.G. Frohnmayer had deleted all records in L.C. It shows I'd changed my name to Nadia Sindi.Left old name Faika Sindi.Changed letters to Saika Findi! Frohnmayer has trapped me in a criminal record since 1987!
1598470898197172225,1145060113553788930,1597740887764660225,2022-12-02T00:15:34.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1597740887764660225'}]","@VanuatuUN @UN @CIJ_ICJ @PSIDSnyc @UN_PGA @odo_tevi @pisfcc @WY4CJ @PressACP There are crucial, eye-opening facts about CO2 and global warming with authoritative supporting citations people need to know and understand at:https://t.co/qKAQ5AmzKSFacts that undermine climate activists' case and agenda.Please read, and please retweet.O"
1598460367101100035,929004191707738112,1597740887764660225,2022-12-01T23:33:44.000Z,en,1,0,1,0,"[{'type': 'replied_to', 'id': '1597740887764660225'}]",@VanuatuUN @PrecoveryLabs @UN @CIJ_ICJ @PSIDSnyc @UN_PGA @odo_tevi @pisfcc @WY4CJ @PressACP This is massive!
1598085955810131968,1559568080728166400,1597740887764660225,2022-11-30T22:45:57.000Z,it,1,0,1,0,"[{'type': 'replied_to', 'id': '1597740887764660225'}]","@VanuatuUN @UN @CIJ_ICJ @PSIDSnyc @UN_PGA @odo_tevi @pisfcc @WY4CJ @PressACP Vanuatu è capofila di una drammatica azione per ottenere considerazione sulla propria sopravvivenza, quella delle migliaia di isole coralline, ma, in definitiva,di tutti noi"
1598032933218320385,1493602538523926529,1597740887764660225,2022-11-30T19:15:15.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1597740887764660225'}]",@VanuatuUN @UN @CIJ_ICJ @PSIDSnyc @UN_PGA @odo_tevi @pisfcc @WY4CJ @PressACP This resolution aims at targeting China
1598032878612680704,1493602538523926529,1597740887764660225,2022-11-30T19:15:02.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1597740887764660225'}]",@VanuatuUN @UN @CIJ_ICJ @PSIDSnyc @UN_PGA @odo_tevi @pisfcc @WY4CJ @PressACP Thank you for targeting China
1598032829191163904,1493602538523926529,1597740887764660225,2022-11-30T19:14:51.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1597740887764660225'}]",@VanuatuUN @UN @CIJ_ICJ @PSIDSnyc @UN_PGA @odo_tevi @pisfcc @WY4CJ @PressACP China should be blamed! A fake developing country
1597956165954310145,1574804749605634048,1597740887764660225,2022-11-30T14:10:13.000Z,qme,0,0,0,0,"[{'type': 'replied_to', 'id': '1597740887764660225'}]",@VanuatuUN @CANIntl @UN @CIJ_ICJ @PSIDSnyc @UN_PGA @odo_tevi @pisfcc @WY4CJ @PressACP https://t.co/rvBzdNx8PX
