id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1627327787416576003,2800100281,1627095292410744832,2023-02-19T15:22:33.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1627174134043103233'}]","@Christ357099742 @realGregKarnes @nypost Alcohol is not ""canceled"" in Canada, nor is coffee going to be. Article is nonsense. It is NY Post after all..."
1627174134043103233,1155135459372277760,1627095292410744832,2023-02-19T05:11:59.000Z,en,0,1,1,0,"[{'type': 'replied_to', 'id': '1627095292410744832'}]",@realGregKarnes @nypost Alcohol is no longer allowed in Canada?
1627137672400588800,1018389702,1627095292410744832,2023-02-19T02:47:06.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1627095292410744832'}]",@realGregKarnes @nypost Trudeau has lost his mind.
1627271496107429888,1382874452338241542,1627095076890632193,2023-02-19T11:38:52.000Z,qme,0,0,0,0,"[{'type': 'replied_to', 'id': '1627268440494067718'}]",#ArtFairPH2023 https://t.co/kZa8ubMfHK
1627268440494067718,1382874452338241542,1627095076890632193,2023-02-19T11:26:44.000Z,qme,0,1,0,0,"[{'type': 'replied_to', 'id': '1627095849129115655'}]",#ArtFairPH2023 https://t.co/C0XRXYZf05
1627095849129115655,1382874452338241542,1627095076890632193,2023-02-19T00:00:55.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1627095076890632193'}]",Arts in different form and in different medium#ArtFairPH2023 https://t.co/a5HJRjY8eY
1627094877673766913,1569072044192530432,1627094872422486021,2023-02-18T23:57:03.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1627094875144589321'}]","Niger, Nigeria, Senegal, Sierra Leone and Togo.For more information, please click to the link belowhttps://t.co/7mfdueOffp#WASCAL#H2ATLAS#BMBF"
1627094875144589321,1569072044192530432,1627094872422486021,2023-02-18T23:57:02.000Z,en,0,1,1,0,"[{'type': 'replied_to', 'id': '1627094872422486021'}]","pleased to announce application for its Interdisciplinary Master Program in Energy and green hydrogen (IMP-EGH) in all fifteen (15) ECOWAS countries partners namely: Benin, Burkina Faso, Cabo Verde, Cote d’Ivoire, The Gambia, Ghana, Guinea Bissau, Guinea Conakry, Liberia, Mali,"
1627093761447821315,1626319542501748741,1627093378037956608,2023-02-18T23:52:37.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1627093757484220419'}]","continues to be acomplex andinterconnected web ofresources, culture, andpeople.02/18/2023 18:28:06"
1627093757484220419,1626319542501748741,1627093378037956608,2023-02-18T23:52:36.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1627093753445105666'}]","remain of major concern.Additionally, severalcountries are in a state ofeconomic crisis,including Greece,Venezuela, andArgentina.Internationally, there is a growing focus onrenewable energy andinitiatives to reduceemissions. Despite allthese challenges, theworld"
