id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1641953445220368384,1634403610409705472,1641953445220368384,2023-03-31T23:59:42.000Z,en,1,1,4,0,everyone,Tornado-spawning storms may get worse due to warming (from @AP)Everyone in the Midwest should read this.. it’s not limited to the south but the Midwest in general  https://t.co/I8hwKM2M2n
1641953151329738754,414325150,1641953151329738754,2023-03-31T23:58:31.000Z,en,0,0,0,0,everyone,"A month a half ago I came back to Suli and wore extra layers after landing as it was winter and after leaving the plane it was so hot, that I switched back to my Dubai summer clothes. Now in April we have snow in Kurdistan! Climate change everyone"
1641953069129949184,189376144,1641953069129949184,2023-03-31T23:58:12.000Z,en,172,19,395,7,everyone,"""The climate emergency will affect the rich, the poor, the educated, the  illiterate, the urban, the rural, the beautiful, the brave, the lonely,  but it will be women and girls across the global south who will bear the  biggest burden""-the great @fbhutto https://t.co/jh3JzHokoX"
1641952995700011009,1563675614036783104,1641952995700011009,2023-03-31T23:57:54.000Z,en,0,0,0,0,everyone,#ClimateChange is an urgent issue and we all need to take action. Plant a tree today and help us protect our environment! #BeTheChange @upa
1641952761871847425,19834405,1641952761871847425,2023-03-31T23:56:59.000Z,en,0,0,0,0,everyone,Tornado Watch Illinois: Weather Alerts Issued 4Majority of Chicago Area as ‘Significant’ Storms Move Through – NBC Chicago #climate ⁦. CLIMATE CHANGE IN US. ⁦@bieparis⁩ ⁦@SenAmyKlobuchar⁩ ⁦@SenTinaSmith⁩ @bloomingtonmn⁩ STOP EXPOS. https://t.co/BobVAziHyv
1641952368529907714,239996599,1641952368529907714,2023-03-31T23:55:25.000Z,en,1,0,10,0,everyone,"Thanks goes out to the Pueblo of Santa Ana @DroughtCenter and @NMDeptAg for hosting this soil health, drought and climate change workshop this week. Good connections made. https://t.co/xz3PyE5dxa"
1641952351400390657,784286232511520773,1641952351400390657,2023-03-31T23:55:21.000Z,en,1,4,2,1,everyone,Week in Review:Labour came to power promising to take climate change seriously - has it done that? https://t.co/alUlK11j8B
1641952298396991488,1613230004531257349,1641952298396991488,2023-03-31T23:55:08.000Z,en,0,0,0,0,everyone,Mammoth Mountain sees snowiest winter on record https://t.co/JK6KmsCF1N via @YouTube 870 inches of snow.  Global warming?
1641952217866412032,1578365728683659264,1641952217866412032,2023-03-31T23:54:49.000Z,en,0,0,1,0,everyone,"Climate Change- is due to Solar Flares, mass coronal ejections &amp; weakening magnetic field.  There is nothing you can do, no amount of taxes or regulations will save you. Enjoy what little time you have left."
1641952178729279489,1097491084656152577,1641952178729279489,2023-03-31T23:54:40.000Z,en,7,0,31,0,everyone,"Some of you are so funny in women’s CCs here like “would you still support a woman if she was racist, committed 100 war crimes, created capitalism, algebra, climate change, birthed Andrew Tate and ate both her cats?”"
1641951975137763331,17469492,1641951975137763331,2023-03-31T23:53:51.000Z,en,3,1,4,0,everyone,"🎧🧊 As global warming melts the Arctic ice, relationships between great powers are becoming icier than ever. On this week's episode of Why It Matters, @GabSierraWrites covers what the future holds for geopolitics in the Arctic.Tune in below ⬇️ https://t.co/VYocRCE1Zx"
1641951935346647040,988872191369469952,1641951935346647040,2023-03-31T23:53:42.000Z,en,1,1,4,0,everyone,Let’s talk about #airquality #pollution #climatechange #climateaction with @cleanairmoms and @iamjenniann #levelup https://t.co/TQUnWPnkRF
1641951935002443777,1467370986408448000,1641951935002443777,2023-03-31T23:53:41.000Z,en,0,0,0,0,everyone,By moving towards cleaner means of energy it will help end global warming but also will help our power grids from getting overloaded by solar flares hitting the Earth which could potentially shut our power grids down and that's the truth of it
1641951802101735424,13751382,1641951802101735424,2023-03-31T23:53:10.000Z,en,0,0,2,0,everyone,Climate change language still unsettled despite NOACA board vote https://t.co/4bbhaeI70W
1641951591954628609,963705457981435904,1641951591954628609,2023-03-31T23:52:20.000Z,en,0,0,2,0,everyone,"Best way to close this month,Always looking for knowledge and skills for today's major challenges: environmental protection and the fight against climate change.👍💪 https://t.co/7BsRF89xWz"
1641951529740668934,1466651412981374978,1641951529740668934,2023-03-31T23:52:05.000Z,en,0,0,0,0,everyone,Global warming contributing to larger fire danger at high elevations compared to low elevations across mountainous western US https://t.co/KNII5FVF5W  #science #environment #elevations #fire #danger #us
1641951518743048194,1475219502606561281,1641951518743048194,2023-03-31T23:52:02.000Z,en,0,0,2,0,everyone,#Legislation is necessary but we need #innovation to change #humanbehaviour.#wildfires #climatechange #sustainability @CARICOMClimate @aquasurebb @KAConnieSmith @LicyLaw @Luciangal2 https://t.co/LHxDP5vMr7
1641951408005193728,1352479427972587522,1641951408005193728,2023-03-31T23:51:36.000Z,en,0,0,0,0,everyone,Global warming- LOL Only 0.08 C in the last decade and 0.18 C since 1880. No relationship with our huge rise in emissions from coal and cars.
1641951313851236353,1339821457,1641951313851236353,2023-03-31T23:51:13.000Z,en,0,0,1,0,everyone,✅Turning America Into A Solar Manufacturing Powerhouse https://t.co/MToFwWkkxK   #renewables #renewableenergy #energy #cleanenergy #climatechange #solar #solarenergy #renewable #solarpower #sustainability #sustainable #windpower #wind #nature #solarsystem https://t.co/XJLxgIiJiG
1641951312186167297,38142380,1641951312186167297,2023-03-31T23:51:13.000Z,en,0,0,0,0,everyone,Six Just Stop Oil climate change protesters have been spared jail after a track invasion which risked “serious harm” to Formula One drivers and marshals https://t.co/YAZ4czwhsa
1641950890507608064,1467370986408448000,1641950890507608064,2023-03-31T23:49:32.000Z,en,0,0,0,0,everyone,Some say they would rather have more money and power than they would have cleaner energy and cleaner means of transportation and A cleaner world to live in and that's really no way to be in life because ending global warming benefits all our nation our planet as well
1641950739722559491,1455384605234655235,1641950739722559491,2023-03-31T23:48:56.000Z,en,2,0,8,0,everyone,Planted another 12 native plants this morning. Terrible summer. Lossy. Trying to completely fill the garden feels like trying to fill a colander. #ClimateChange #Biodiversity
1641950727395500032,1132895131,1641950727395500032,2023-03-31T23:48:54.000Z,en,1,0,0,0,everyone,#RT #subscribe #youtube #climatechange Ep 6.  Jonah &amp; Climate Change https://t.co/nHNorDGumW via @YouTube
1641950645660917768,912867822,1641950645660917768,2023-03-31T23:48:34.000Z,en,0,0,0,0,everyone,"If you're reading this, you're probably curious about #globalwarming and #climatechange. These two terms have been thrown around a lot in recent years, and for good reason. Our planet is facing some serious challenges, and it's important for all of ushttps://t.co/QJ07chSFuM https://t.co/XTDounJDVm"
1641950548428464128,1591920767259889665,1641950548428464128,2023-03-31T23:48:11.000Z,en,0,0,0,0,everyone,News Anchors Keep Collapsing On live TV Due to Climate Change https://t.co/lwLwzV9fE6 via @YouTube
1641950476223537152,1168472395,1641950476223537152,2023-03-31T23:47:54.000Z,en,0,0,1,0,everyone,Six Just Stop Oil climate change protesters have been spared jail after a track invasion which risked “serious harm” to Formula One drivers and marshals https://t.co/0dHIgZjiEr
1641950438986756098,36382088,1641950438986756098,2023-03-31T23:47:45.000Z,en,0,0,0,0,everyone,"Set-up a special team to oversee use of climate change money, civil societies tell GK https://t.co/KlKq8lNq00"
1641950379163414530,50032699,1641950379163414530,2023-03-31T23:47:31.000Z,en,0,0,0,0,everyone,"From climate change to medicine, AMD is committed to tackling the world’s most challenging problems. Take part in building a better world. Apply today. https://t.co/040iFoObyZ"
1641950317938892806,347334263,1641950317938892806,2023-03-31T23:47:16.000Z,en,0,0,0,0,everyone,"Save on GREEN Hosting from HostGator! Use 25% OFF COUPON CODE: ""Get25OffHG"" https://t.co/HLk3yp1eEW #webhost #webhosting #climatechange"
1641950241921421314,1597224197951979520,1641950241921421314,2023-03-31T23:46:58.000Z,en,0,0,0,0,everyone,Letters: Oakland cops | Bad proposal | Climate change | Liberal parents | Careful compromise https://t.co/icW4XBqnfW
1641950191225032705,879134833,1641950191225032705,2023-03-31T23:46:46.000Z,en,1,0,1,0,everyone,"Terrorizing people with climate-change alarmism, especially young people, should be declared a hate crime. https://t.co/DMbmF79l7L"
1641949646485352448,1467370986408448000,1641949646485352448,2023-03-31T23:44:36.000Z,en,0,0,0,0,everyone,As A result of global warming let's say for an example we continue using fossil fuels for A source of energy and each year it gets hotter and hotter that's global warming for you and I'll continue on that path unless we do something about it
1641949641444044802,2675543232,1641949641444044802,2023-03-31T23:44:35.000Z,en,4,1,27,0,everyone,"""I've got my parachute pants, neon shoe laces, slatted glasses, spiked hair, and boom box. I'll blend in when I go back to the 80s.""""You'll stand out like the dork you are. Get a T-shirt and some jeans. Also a heavy jacket, global warming hadn't quite kicked in yet.""#satsplat"
1641949396978761728,1467370986408448000,1641949396978761728,2023-03-31T23:43:36.000Z,en,0,0,0,0,everyone,Let's face the facts if we continue burning fossil fuels and using fossil fuels for source of energy global warming will continue to get worse it'll get hotter and hotter and hotter can you stand The heat is that the world you want to live in is the big question
1641949226551631873,912867822,1641949226551631873,2023-03-31T23:42:56.000Z,en,0,0,0,0,everyone,"A carbon footprint is a measure of the total amount of greenhouse gases emitted into the atmosphere, expressed in terms of carbon dioxide equivalents. These emissions are primarily the result of human activities #carbonfootprint #greenhousegaseshttps://t.co/BTL9cnoJE5 https://t.co/mtiwYKMXvm"
1641948891443761153,4847875061,1641948891443761153,2023-03-31T23:41:36.000Z,en,3,0,22,0,everyone,"Amb Nabeel Munir Chaired the meeting of the Grp of Friends of GreenClimateFund. He called for raising ambition on adaptation, mitigation &amp; means of implementation to ensure that the rapidly rising tmprturs could be arrested to slow climate change@ForeignOfficePk @PkPublicDiplo https://t.co/Ug5q8gEvqk"
1641948823755927553,573593541,1641948823755927553,2023-03-31T23:41:20.000Z,en,0,0,0,0,everyone,"There is a global race for green growth and jobs involving the US, EU and China. Would UK care to join? Would be a good move. ❤🌍Get a copy of The West End Final newsletter by #JackKessler ❤📃https://t.co/fnXXIgE2HD"
1641948817816690689,1467370986408448000,1641948817816690689,2023-03-31T23:41:18.000Z,en,0,0,0,0,everyone,Now I'm sure that most Congress will try to encourage our nation to continue burning fossil fuels but that right there is not going to end global warming what will end global warming is moving towards cleaner energy and cleaner means of transportation without fossil fuels
1641948696773373954,1612372106863411201,1641948696773373954,2023-03-31T23:40:49.000Z,en,0,0,1,0,everyone,A worth reading on the burning issue of climate change. ::You may get the PDF version by leaving your email. https://t.co/FpegQOLBXb
1641948548122935296,792600169527336964,1641948548122935296,2023-03-31T23:40:14.000Z,en,0,0,0,0,everyone,"She’s got going is that fat, ugly face of me – we should just used a picture of Melania from a man – we need global warming!"
1641948442699104257,1143703464435806208,1641948442699104257,2023-03-31T23:39:49.000Z,en,50,4,79,0,everyone,You may have seen the news that the UN passed a resolution for an ICJ advisory opinion on climate change in a momentous occasion.But what happens next? Here's what you need to know 👇 #ICJAO4Climate https://t.co/ZSFNZ6ealK
1641948231683952640,1351436889316683778,1641948231683952640,2023-03-31T23:38:59.000Z,en,22,2,35,1,everyone,"Positive #News for #animals:  Report from Nature Climate Change suggests that #rewilding, or restoring and protecting the functional roles of animals in ecosystems, is an overlooked climate solution via @Mongabay https://t.co/MFpuxPGiq4 https://t.co/pC22OLwIUj"
1641948184724353026,1593587866759839746,1641948184724353026,2023-03-31T23:38:47.000Z,en,0,0,0,0,everyone,Letters: Oakland cops | Bad proposal | Climate change | Liberal parents | Careful compromise https://t.co/ExoALBorDW
1641948166101643264,1467370986408448000,1641948166101643264,2023-03-31T23:38:43.000Z,en,0,0,0,0,everyone,Let's face the facts if we continue using fossil fuels and putting CO2 in the airstream global warming is just going to continue getting worser and worser and worser as A planet as A nation and civilization of this planet we must move to cleaner energy and cleaner means of 🚗
1641948096732200960,2203560630,1641948096732200960,2023-03-31T23:38:26.000Z,en,0,0,0,0,everyone,"Right now, climate change mitigation seems close to dead as a global issue. Vanished."
1641948042222792706,1596114189558464514,1641948042222792706,2023-03-31T23:38:13.000Z,en,0,0,0,0,everyone,#Massachusetts Polar Bears Encroaching On Brown Bear Territory in East Blue Hills As Massachusetts Gets Colder Every Spring Due To Climate Change and Global Warming Injustice #BosonMassachusetts #BosonMA #NewEngland #TheCommonweathofMassachusetts https://t.co/DATUBxmTFV
1641948014573936640,22682918,1641948014573936640,2023-03-31T23:38:07.000Z,en,1,0,11,0,everyone,Tornadoes….to SNOW?! Nasty work…y’all stay safe 🙏🏾(But anthropogenic climate change is fake 🤡) https://t.co/oV1K5I3hIZ
1641947981967392768,1599154141095510016,1641947981967392768,2023-03-31T23:37:59.000Z,en,2,6,47,0,everyone,"Global warming doesn't necessarily mean higher temperatures for us, our glaciers up north are melting at much higher rate means more floods, prolonged rainy seasons so dropped avg temperatures in summersLast year in Ramzan I was having lassi in sehri, now I'm having tea 😌🤲"
1641947911293476864,1317330399652139010,1641947911293476864,2023-03-31T23:37:42.000Z,en,0,0,0,0,everyone,Even California's Sonoran Desert is threatened by climate change https://t.co/TA4BE8EJff
1641947826631618560,324248688,1641947826631618560,2023-03-31T23:37:22.000Z,en,0,0,0,0,everyone,"Outdoor heaters, fire pits increase global warming climate change wild weather are Environmental Vandalism! Hold Environmental Vandals accountable (prison)!  https://t.co/83g3L1xt6F #bunnings  #pollution #climatechange #Globalwarming #wildweather #Action #firepits  #students"
1641947715335602176,1222416324049145856,1641947715335602176,2023-03-31T23:36:55.000Z,en,0,0,0,0,everyone,I'm satisfied Dallas Socialists who aren't just sending the ISP president to talk about platform on System Change Not Climate change's governance board aren't getting all that on me and the deposed soldier class this round.
1641947639720861697,1462926036979486721,1641947639720861697,2023-03-31T23:36:37.000Z,en,0,1,0,0,everyone,"Australia's new High Commissioner to the UK, Stephen Smith, speaks on Julian Assange, AUKUS and climate change.  Assange has done his time so for goodness sake you dumb poms let him go."
1641947511014268929,119898961,1641947511014268929,2023-03-31T23:36:07.000Z,en,0,0,0,0,everyone,Another conspiracy theory from  #WEF https://t.co/k83EHjlKbe
1641947493461286912,897684764,1641947493461286912,2023-03-31T23:36:03.000Z,en,1,0,1,0,everyone,Prepping for climate change by introgressive hybridization https://t.co/wpUwvc7P4b
1641947011388960769,211953429,1641947011388960769,2023-03-31T23:34:08.000Z,en,92,65,177,10,everyone,"CO2   40% ABOVE 800,000 Yr LIMITCH4 methane 140% ABOVEUp to date 800,000 yr ice core dataCO2 maximum 300 ppm   Today 40% higherMethane maximum 800 ppm Today 140% higherCO2 420 ppm methane 1920 ppbBeyond Insanehttps://t.co/F7h3S5kjEa#GHG #climatechange #Globalwarming https://t.co/GpgaL0Gcb7"
1641947003339808768,1393584356162158593,1641947003339808768,2023-03-31T23:34:06.000Z,en,1,0,0,0,everyone,New Climate News: Coffey tells water companies that spill sewage to share improvement plans#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechangehttps://t.co/9YVxtUydJ0
1641946941322870784,1467370986408448000,1641946941322870784,2023-03-31T23:33:51.000Z,en,0,0,0,0,everyone,We need to work faster towards cleaner means of transportation and end the use of fossil fuels and move towards cleaner energy in order to end global warming I understand Congress is against what we're doing but it's in the best interest of our planet and our nation
1641946845340467200,1519990784040312834,1641946845340467200,2023-03-31T23:33:28.000Z,en,0,0,1,0,everyone,"“By upcycling, reusing, recycling, composting and avoiding single-use items, we not only reduce our individual carbon footprint but also reduce our contribution to global warming, further tackling climate change by being eco-responsible."" @kayode_favoured https://t.co/4IJKda3INY"
1641946768979140608,898932084,1641946768979140608,2023-03-31T23:33:10.000Z,en,0,0,0,0,everyone,Increasing Water and Energy Access: Climate Change’s Impact on the Water- Energy Nexus https://t.co/uBZDS73C3p via @weebly
1641946726792847360,608583,1641946726792847360,2023-03-31T23:33:00.000Z,en,0,0,2,0,everyone,Exploring #Egypt's Wadi El-Hitan and Fossils and Climate Change Museum: In #video https://t.co/3M835d9fbE #DiscoverEgypt #ThisisEgypt #Mideast #Africa #Desert
1641946585469730823,25693443,1641946585469730823,2023-03-31T23:32:26.000Z,en,0,0,0,0,everyone,"Read ""House Dems cross aisle to slap down Biden climate change agenda, pass bipartisan energy bill - Washington Times' on SmartNews: https://t.co/qVXckbfjmk"
1641946498035511296,705173917342666752,1641946498035511296,2023-03-31T23:32:05.000Z,en,0,0,0,0,everyone,He is bragging about the dangers of global warming tomorrow
1641946488942088193,1441861419658461184,1641946488942088193,2023-03-31T23:32:03.000Z,en,2,1,13,0,everyone,Going to drop some wisdom on yall- Climate change is 100% a scam- Going all in on green energy with AOC's green new deal (scam) is American energy suicide. Wind and Solar cannot power an energy grid fact.The quicker you realize this the better off we will be https://t.co/H5565rZWWz
1641946282586685441,78787098,1641946282586685441,2023-03-31T23:31:14.000Z,en,0,0,0,0,everyone,What the hell did I just read? - Via @euronews: Man ends his life after an AI chatbot 'encouraged' him to sacrifice himself to stop climate change https://t.co/6mHVtK1tf9
1641946221135941632,1442408319608516614,1641946221135941632,2023-03-31T23:30:59.000Z,en,0,0,0,0,everyone,"I hate you already, but check this out. I would like nuclear fusion to become a practical power source. It would provide an inexhaustible supply of energy, without pollution or global warming. You make me sick"
1641946103263428608,1329492481248014336,1641946103263428608,2023-03-31T23:30:31.000Z,en,0,0,0,0,everyone,Hello green thumbs! Your number one un-green company Nike on average emits 7.33 KILOGRAMS of carbon dioxide per sneaker☢️! Fun fact  climate change is a real thing!  Stay updated on our carbon tweets by following!
1641946078244397056,1311672239234920448,1641946078244397056,2023-03-31T23:30:25.000Z,en,0,0,0,0,everyone,"Biking in Washington, instead of driving, will significantly lower the amount of pollutants in the air, Climate change is real, so let's do something about it, this tweet is a proud product of EcoOps"
1641946077128704000,3273439296,1641946077128704000,2023-03-31T23:30:25.000Z,en,0,1,0,0,everyone,"Another opinion using outdated 20th century economics. With Climate change, overpopulation &amp; pandemics rife, we need economists to include these factors in new economics. Three reasons why an RBA “pause” on interest rates is a bad idea https://t.co/7bmd4eida2"
1641946006601478145,1148329822399021056,1641946006601478145,2023-03-31T23:30:08.000Z,en,0,0,0,0,everyone,"climate change : hurricanes, droughts and coral deaths are few of the natural disasters caused due to climate change (people - lets not die)"
1641945991359127552,1618605904726745088,1641945991359127552,2023-03-31T23:30:04.000Z,en,0,0,0,0,everyone,"""High risk"" weather outbreak with violent tornadoes hammers central U.S. #Iowa #ExtremeWeather #DesMoines #ClimateChange #GlobalWarming #Chicago #Midwes https://t.co/48kq9HPfcF"
1641945977912193025,1348621359245570056,1641945977912193025,2023-03-31T23:30:01.000Z,en,1,0,1,0,everyone,.@malcolmjolley: ‘Drugs for plants’: The cutting-edge science to save Canadian wine from climate change.https://t.co/CfBBlnQ0yJ
1641945825084407810,279136688,1641945825084407810,2023-03-31T23:29:25.000Z,en,14,4,43,0,everyone,"Undoubtedly, with all of the damage that has occurred today, you will hear tomorrow that tornadoes are increasing due to global warming. That is not true: the increase is due to better reporting. But, most especially, violent tornadoes (F-4/5), are much…https://t.co/5KDsbSiMOf"
1641945688912134146,79207608,1641945688912134146,2023-03-31T23:28:52.000Z,en,0,0,0,0,everyone,"The latest update of our free regional climate data platform, Climate Data Viewer, includes several new derived climate variables. These variables provide some of the essential information needed for evaluating the effect of climate change on human health…https://t.co/qIweBalUQx"
1641945654409699344,1171957111531757568,1641945654409699344,2023-03-31T23:28:44.000Z,en,1,0,0,0,everyone,"Economists would like a word This week, a high-profile World Bank report warned that the global economy is expected to slow to a pace we haven’t seen in 30 years https://t.co/IXvFaeyPoO ($)"
1641945617558835200,1191855827667128320,1641945617558835200,2023-03-31T23:28:35.000Z,en,0,1,2,0,everyone,"Australia's new High Commissioner to the UK, Stephen Smith, speaks on Julian Assange, AUKUS and climate change https://t.co/UX5GKxSTvJ via @ABCaustralia"
1641945365430534147,481315458,1641945365430534147,2023-03-31T23:27:35.000Z,en,0,0,0,0,everyone,"Read ""‘Weaponized nonsense’: Lauren Boebert ripped for calling climate change a ‘religion’"" on SmartNews: https://t.co/4XHtZz2vOW #SmartNews"
1641945034600906752,1587632909175119873,1641945034600906752,2023-03-31T23:26:16.000Z,en,1,0,0,0,everyone,"How has climate change affected @aandrsolar's Reeves Clippard's life? 🌄 Learn how he ended up founding the foremost solar company in the PNW on this week's episode of @climatemayhem☀️Hint: it involves cellphones, roast beef sandwiches, &amp; life reflections 🥪#ClimateTech https://t.co/voufq9OCmf"
1641944842656706560,1205385501881946113,1641944842656706560,2023-03-31T23:25:31.000Z,en,0,0,0,0,everyone,A Childs Journey Through Poetry by @adewolesabinah💰 $8.56📚 https://t.co/9WMWCd0zhm#Educative #FamilyDynamics #Safety #ClimateChange #InteractiveAdventure #WritingCommunity #Readers #Read #BookLover #BookPromo #Book #BookPlug #BookBoost #MustRead #BookAddict https://t.co/7XZL9VIXMz
1641944706455093248,363575143,1641944706455093248,2023-03-31T23:24:58.000Z,en,0,0,4,0,everyone,"Climate change is already now affecting Colombian coffee production. They had to import coffee to deliver all the coffee sold - imported is used mostly for instant coffee, not sold as genuine #cafedecolombia. #WCSJ2023 @UdeA 2/3 https://t.co/YY1HVX6JyJ"
1641944664990179328,58114328,1641944664990179328,2023-03-31T23:24:48.000Z,en,0,0,1,0,everyone,"If fifty “scientists” signing a letter saying AI is dangerous leads to legislative change and limits to AI, I would expect climate change legislation with limits to CO2 to be passed immediately.  They have thousands of scientists on their letters."
1641944603590037504,96595086,1641944603590037504,2023-03-31T23:24:34.000Z,en,3,17,63,0,everyone,"I just had a climate change group follow me, do you people read my feed? This not going to go well for you."
1641944385175670784,1619152763782397952,1641944385175670784,2023-03-31T23:23:41.000Z,en,0,0,0,0,everyone,It’s not climate change. It’s  the Prophecy of Isaiah 24. I trust Jesus more than the world.
1641944279151943681,1072967994614181888,1641944279151943681,2023-03-31T23:23:16.000Z,en,0,0,0,0,everyone,Dahabshiil roots for peace in Horn of Africa to propel fight against climate change https://t.co/42sf72eZSt via @SomalilandCurrent.com
1641944189268275201,17662020,1641944189268275201,2023-03-31T23:22:55.000Z,en,0,0,0,0,everyone,"""Escutia, whose hometown is #Pajaro and who dreams of living safely on a nearby hill, fears Pajaro has no future because of climate change. I call this my home, but is it really my home if they don't want to help us?” https://t.co/wRiyUvt9RM"
1641944144888078337,33914826,1641944144888078337,2023-03-31T23:22:44.000Z,en,0,0,0,0,everyone,"Is ‘climate change certified’ wine more, less or equally likely to be poisoned?  Does anyone have the list of clean food and drink? 😂"
1641944136075866113,829763375215366145,1641944136075866113,2023-03-31T23:22:42.000Z,en,0,0,0,0,everyone,"Check out this article from @nytimes. Because I'm a subscriber, you can read it through this gift link without a subscription. https://t.co/7H2gIGDI4O"
1641943660483981312,1524290971617619970,1641943660483981312,2023-03-31T23:20:49.000Z,en,0,0,0,0,everyone,"A second country in Africa has recently reported cases of Marburg, an infectious disease that has high fatality rates and, according to the World Health Organization, epidemic potential. @NPRGoatsandSoda https://t.co/WiOvXEDMKo"
1641943392128061440,635750362,1641943392128061440,2023-03-31T23:19:45.000Z,en,1,0,1,0,everyone,"A second country in Africa has recently reported cases of Marburg, an infectious disease that has high fatality rates and, according to the World Health Organization, epidemic potential. ⁦@NPRGoatsandSoda⁩https://t.co/AQdn5Fo33Y"
