id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1591018947700457472,96642023,1591018947700457472,2022-11-11T10:44:11.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1590494417076772869'}]",How right you are 😡. https://t.co/AxKtzGDtpd
1590963049250553856,1675260462,1590963049250553856,2022-11-11T07:02:04.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1590938375200342016'}]","RT @AussieCH64: Keep saying and I'm sure you're aware Elly @ellymelly Mr Music @Music20Plus that bureaucracy globally is out of control, br…"
1590938375200342016,1584763084308348933,1590938375200342016,2022-11-11T05:24:01.000Z,en,1,0,1,0,"[{'type': 'quoted', 'id': '1590494417076772869'}]","Keep saying and I'm sure you're aware Elly @ellymelly Mr Music @Music20Plus that bureaucracy globally is out of control, breeding itself to overwhelming levels of power and used by destructive elites. #auspol https://t.co/ABpOlLNhC9"
1590871836002521091,3269569609,1590871836002521091,2022-11-11T00:59:37.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1590494417076772869'}]","And BotoxAlbo, represented by environment and climate change illiterate Chris Bowen, is stupidly giving them our money. https://t.co/7ZpkbHdrtC"
1590776343524179968,957081972039327744,1590776343524179968,2022-11-10T18:40:10.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1590494417076772869'}]",Absolutely https://t.co/BlEOE8L4a9
1590811483218546688,1126572519505285120,1590811483218546688,2022-11-10T20:59:48.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",This is actually a really good way to show awareness of climate change!Sadly tho... Your profile... https://t.co/ybC7lPmgUA https://t.co/n1Kcau4c1E
1590810078160252929,1010294782147432448,1590810078160252929,2022-11-10T20:54:13.000Z,es,0,0,0,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",La cagaste Elon https://t.co/yRYrDuUdQM
1590663171458859010,2497238473,1590663171458859010,2022-11-10T11:10:27.000Z,en,4,0,0,0,"[{'type': 'retweeted', 'id': '1590522631589351425'}]",RT @gmdnoice: funny how the real GD Today is the one without the checkmark LMFAOO
1590659681760194563,847447147544846336,1590659681760194563,2022-11-10T10:56:35.000Z,es,0,1,0,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]","Lo del verificado es un cachondeo. Esta cuenta es una parodia de otra que se llama igual (el arroba es el mismo pero sin el 1), pero esta tiene el verificado y la otra no, porque el que lleva esta por hacer la gracia para el twitter blue. Esto es ridículo. https://t.co/7ZS1vv8Yuu"
1590608187174322177,1417193015718957070,1590608187174322177,2022-11-10T07:31:58.000Z,en,0,1,13,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",THIS TWEET IS SO GOOD ALSO WHY DID THEY BUY THE VERIFICATION LMFAO https://t.co/pD14UbOkFC
1590556061454708742,1230787502220312577,1590556061454708742,2022-11-10T04:04:50.000Z,en,4,0,0,0,"[{'type': 'retweeted', 'id': '1590522631589351425'}]",RT @gmdnoice: funny how the real GD Today is the one without the checkmark LMFAOO
1590553382665990147,1008115730389356544,1590553382665990147,2022-11-10T03:54:12.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]","I was about to compliment this account for finally making a decent tweet, but apparently they paid for a checkmark. https://t.co/dJVNaPeaVM"
1590541838611800064,1532555715247755264,1590541838611800064,2022-11-10T03:08:19.000Z,en,4,0,0,0,"[{'type': 'retweeted', 'id': '1590522631589351425'}]",RT @gmdnoice: funny how the real GD Today is the one without the checkmark LMFAOO
1590534261341585408,1121605023841050624,1590534261341585408,2022-11-10T02:38:13.000Z,en,4,0,0,0,"[{'type': 'retweeted', 'id': '1590522631589351425'}]",RT @gmdnoice: funny how the real GD Today is the one without the checkmark LMFAOO
1590522631589351425,797519420918788096,1590522631589351425,2022-11-10T01:52:00.000Z,en,4,9,401,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",funny how the real GD Today is the one without the checkmark LMFAOO https://t.co/NHHqTy1H6C
1590520779640561665,2890176362,1590520779640561665,2022-11-10T01:44:38.000Z,es,0,1,7,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",Que tenga el verificado hace que la broma sea 20 veces mejor https://t.co/vuu5Zv435W
1590520117146030080,1251589526247489536,1590520117146030080,2022-11-10T01:42:01.000Z,en,0,0,4,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",LMFAOOO https://t.co/REL6qUYYPU
1590514708402298881,1216881186682748928,1590514708402298881,2022-11-10T01:20:31.000Z,en,1,1,11,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",this is the only account that im okay with using the verified checkmark https://t.co/XVtmqUS1Zr
1590510952478552064,1465370871661531141,1590510952478552064,2022-11-10T01:05:35.000Z,en,1,0,0,0,"[{'type': 'retweeted', 'id': '1590507626957111296'}]",RT @notAvaKai: this might be my favorite tweet of all time
1590507626957111296,1005045601371873281,1590507626957111296,2022-11-10T00:52:23.000Z,en,1,2,39,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",this might be my favorite tweet of all time https://t.co/1yP9QJAvzY
1590506722221002752,823061511039877121,1590506722221002752,2022-11-10T00:48:47.000Z,en,0,1,86,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",Didn't think anything could improve a pretty shit morning but here I stand with a cheeky grin on my face https://t.co/gT5N0SAijn
1590505982547091457,823061511039877121,1590505982547091457,2022-11-10T00:45:51.000Z,en,0,0,21,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",incredible https://t.co/gT5N0SAijn
1590498198858403842,1419013168035246087,1590498198858403842,2022-11-10T00:14:55.000Z,en,0,0,1,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",this is incredible https://t.co/vCEOFLSceg
1590497124831367169,1097005218892562432,1590497124831367169,2022-11-10T00:10:39.000Z,en,0,0,3,0,"[{'type': 'quoted', 'id': '1590493373739458563'}]",NOT CLIMATE CHANGE ACTIVISM IN FUCKING GD LMAOOOOOOOOOOOOOOOOOO https://t.co/dqxLrAOdfR
1591557737657569280,517692984,1591557737657569280,2022-11-12T22:25:09.000Z,qht,0,0,0,0,"[{'type': 'quoted', 'id': '1590491676476411904'}]",#ClimateEmergency https://t.co/2DyE8Xt9Sn
1591237137831448576,1948650571,1591237137831448576,2022-11-12T01:11:12.000Z,en,0,0,2,0,"[{'type': 'quoted', 'id': '1590491308808077312'}]",Beavers helping save us from ourselves.  Great work by Scott Fendorf and teammates. @WaterintheWest @StanfordWoods @westcenter https://t.co/HV2UZSIjAy
1590501103942389761,785110459032735744,1590501103942389761,2022-11-10T00:26:27.000Z,en,5,0,0,0,"[{'type': 'retweeted', 'id': '1590491333537693696'}]",RT @tektonasd: Last minute money laundering before January
1590496145390047232,1257619740,1590496145390047232,2022-11-10T00:06:45.000Z,en,5,0,0,0,"[{'type': 'retweeted', 'id': '1590491333537693696'}]",RT @tektonasd: Last minute money laundering before January
1590495464994263041,180111748,1590495464994263041,2022-11-10T00:04:03.000Z,en,5,0,0,0,"[{'type': 'retweeted', 'id': '1590491333537693696'}]",RT @tektonasd: Last minute money laundering before January
1590495460040798208,2341830598,1590495460040798208,2022-11-10T00:04:02.000Z,en,5,0,0,0,"[{'type': 'retweeted', 'id': '1590491333537693696'}]",RT @tektonasd: Last minute money laundering before January
1590495360249913344,540405511,1590495360249913344,2022-11-10T00:03:38.000Z,en,5,0,0,0,"[{'type': 'retweeted', 'id': '1590491333537693696'}]",RT @tektonasd: Last minute money laundering before January
1590491333537693696,849980126,1590491333537693696,2022-11-09T23:47:38.000Z,en,5,0,4,0,"[{'type': 'quoted', 'id': '1590490874601181184'}]",Last minute money laundering before January https://t.co/J8XRoYwGZy
