id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,referenced_tweets,text
1645282193617584130,1630878655789568006,1645213753963847680,2023-04-10T04:26:57.000Z,tl,0,0,0,0,"[{'type': 'replied_to', 'id': '1645213753963847680'}]",@inquirerdotnet @RonWDomingoINQ Mag-switch na kaya tayo to corn? Masarap naman ang mais.
1645259200665391105,1533159513016020992,1645213753963847680,2023-04-10T02:55:35.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1645213753963847680'}]",@inquirerdotnet @RonWDomingoINQ Primary problem here is political climate. Seconday ang climate change :)
1645251407157809152,1150676569913847808,1645213753963847680,2023-04-10T02:24:37.000Z,in,0,0,1,0,"[{'type': 'replied_to', 'id': '1645213753963847680'}]","@inquirerdotnet @RonWDomingoINQ 20/kg, anuna?? 😬😬"
1645241818861428736,1601482063773065216,1645213753963847680,2023-04-10T01:46:31.000Z,qme,0,0,1,0,"[{'type': 'replied_to', 'id': '1645213753963847680'}]",@inquirerdotnet @RonWDomingoINQ https://t.co/0F0sY9shQc
1645235716547575808,136932847,1645213753963847680,2023-04-10T01:22:16.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1645213753963847680'}]",@inquirerdotnet @RonWDomingoINQ Where’s the P20 / KG? 🤣🤣🤣 Greatest scam @bongbongmarcos. 🤣🤣🤣 Since you became President. Literal you’re just pure talk.
1645227805083414528,981981659733069826,1645213753963847680,2023-04-10T00:50:50.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645213753963847680'}]","@inquirerdotnet @RonWDomingoINQ I'm willing to show 10 lucky people on how to earn 0.53 BTC ($15,000)and more daily.No withdrawal feeYou don't get  to send funds to anyoneInterested please DM"
1645220914953588737,62753736,1645213753963847680,2023-04-10T00:23:27.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1645213753963847680'}]",@inquirerdotnet @RonWDomingoINQ ... the ₱20/kg of rice is coming. We just don't know if it's the Price or the Increase? ☝️🤔👈
1645214470749274115,1258165309460090883,1645213753963847680,2023-04-09T23:57:51.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645213753963847680'}]","@inquirerdotnet @RonWDomingoINQ I'm willing to show 10 lucky people on how to earn 0.92 BTC ($15,000)and more daily.No withdrawal feeYou don't get  to send funds to anyone Interested please send a PM"
1645473459063980032,142800075,1645212267636486153,2023-04-10T17:06:58.000Z,qme,0,0,0,0,"[{'type': 'quoted', 'id': '1645432121400651777'}, {'type': 'replied_to', 'id': '1645212267636486153'}]",@ebohlke https://t.co/CEnlYaQXnR
1645212270438350848,274526681,1645212267636486153,2023-04-09T23:49:06.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645212267636486153'}]",By #composting you can turn your #FoodWaste into nutrient-rich soil for #plants. There are many composting methods and you can choose the one that's more convenient for you!Let's help #SaveThePlanet!2/2
1646587292407025684,545456111,1645212077936594948,2023-04-13T18:52:57.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645212077936594948'}]","@YusefAustin Yes, I think he's despicable!"
1645212281431633920,1610497618471157760,1645211592949215239,2023-04-09T23:49:09.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645211592949215239'}]","@CrawfordWriter End of movie before Hitler's part. Russian Colonel ""The wars (wwii) over go home""Tanker ""not til I destroy it...it's hiding...it we be back...20...50...100 years.""Metaphor for there will be another fascist tyrant https://t.co/QF9YoXqGpy"
1645212203568562177,1634891575506468864,1645211592949215239,2023-04-09T23:48:50.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1645211592949215239'}]",@CrawfordWriter Honestly you just made a point
1645212164356034563,1490499895270256640,1645211592949215239,2023-04-09T23:48:41.000Z,qme,0,0,0,0,"[{'type': 'quoted', 'id': '1644679393292304386'}, {'type': 'replied_to', 'id': '1645211592949215239'}]",@CrawfordWriter https://t.co/XkGXp39lY2🤢
1645211837137313799,1477911687164571648,1645211592949215239,2023-04-09T23:47:23.000Z,qme,0,0,0,0,"[{'type': 'quoted', 'id': '1645207131690336256'}, {'type': 'replied_to', 'id': '1645211592949215239'}]",@CrawfordWriter https://t.co/DohskKoax9
1645225064403709954,762452838,1645211191210553344,2023-04-10T00:39:56.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1645211191210553344'}]",@itsETMtv Global warm just WA state 10 degrees
1645261445419110400,1091299642996711424,1645210074330316800,2023-04-10T03:04:30.000Z,en,0,0,2,0,"[{'type': 'replied_to', 'id': '1645210074330316800'}]",@SydneyRenting State Governments must stop colluding with online booking platforms.  All LGAs MUST be mandated to enforce residential zoning. Full stop.#Right2Housing #NeighboursNotStrangers @TheNewDailyAu @AlanKohler https://t.co/qES0k2n3I7
1645214991363231745,1076972630635274240,1645209603393703936,2023-04-09T23:59:55.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645214454311964672'}]","@PostOpinions @Milbank ""Lawns suck up water &amp; don’t sequester as much carbon as forests and prairies.“Plant a tree, &amp; you’ve got less lawn. Plant a native viburnum, goldenrods, asters, sunflowers and pussy willows.""Remove the nastiest: burning bush, Japanese barberry, Asian bush honeysuckle..."""
1645214454311964672,1076972630635274240,1645209603393703936,2023-04-09T23:57:47.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1645209603393703936'}]","@PostOpinions @Milbank ""Day lilies: 'I'd remove them all.' Creeping jenny [is] 'a nasty invasive.' He condemned my rose of Sharon &amp; my summer snowflake viburnum. Worst was nandinas- heavenly bamboo- its cyanide-laced berries poison birds.""Good species: sycamore, catalpa, American elm &amp; dogwood."""
1645218227625029632,1618261392842457088,1645209426998054913,2023-04-10T00:12:46.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645215750427140099'}]",To be smaller and you can’t plant many things close together
1645218108993417217,1618261392842457088,1645209426998054913,2023-04-10T00:12:18.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645215750427140099'}]","A needed wet rainy season has to start the process when rainwater infiltrates the soil, followed by a dry growing season, when plant roots pull in that moisture as needed.  It may seem like a fix for the issue however it’s best used on a smaller scale . As the the produce tends"
1645216885632368640,1618261392842457088,1645209426998054913,2023-04-10T00:07:26.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645215750427140099'}]",However certain groups of smaller producers are starting to dry farm. Dry farming is dry-farmed plants take up moisture stored in the ground rather than sprinkled from above.
1645215750427140099,1618261392842457088,1645209426998054913,2023-04-10T00:02:56.000Z,en,0,3,0,0,"[{'type': 'replied_to', 'id': '1645209426998054913'}]",California has been going through droughts for a very long time. It also has been a major producer of all agriculture for the whole country for a even longer time. However due to water shortages it’s harder for Farmers to produce as effective as they would like
1645210747268374528,14975580,1645207102766325760,2023-04-09T23:43:03.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1645207102766325760'}]",@herlanderdi Public policy work too.We travel 400km to our existing dentist and doctor because they can't be found in #NorthernOntario.
1646509433013534720,1340909966350110722,1645206222998753281,2023-04-13T13:43:34.000Z,en,0,0,0,0,"[{'type': 'quoted', 'id': '1646224937072353280'}, {'type': 'replied_to', 'id': '1645206222998753281'}]","@JayJay91341991 Yes, we're definitely against this. https://t.co/Wb6zwFvIYX"
1646128509847482370,723290076122353664,1645206222998753281,2023-04-12T12:29:54.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]","@JayJay91341991 Desertification is the biggest problem on the planet right now, nobody is talking about it as there is no money in it. People are talking about fossil fuels, automobiles, coal and other ones. Because if you knock industry it spills dollars.#SaveSoil https://t.co/xhYC9c0VnE https://t.co/2HNjlH4yCP"
1645908252818051073,1521759012991033344,1645206222998753281,2023-04-11T21:54:41.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 LNP are pro destructionPro-fossil fuelsPro-war with ChinaPro-any US warsPro-US bases in AustraliaPro- Australia becoming a US State
1645734436699537413,1527572972202246144,1645206222998753281,2023-04-11T10:24:00.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 To vote Yes is racist .
1645714104877760514,1628917692764917761,1645206222998753281,2023-04-11T09:03:13.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645711463619919872'}]",@SteBea5 @JayJay91341991 The government must be listening because they already pay twice as much to aboriginals per capita.
1645711463619919872,1420701372769390594,1645206222998753281,2023-04-11T08:52:43.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 Why can none of you #VoteYes Nazis answer this simple question:Why isn't the government not already listening to first nations people?Why do we need to change the constitution to let them have a voice?
1645705483024736256,1121324036,1645206222998753281,2023-04-11T08:28:57.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 @Lucianne01 Are the LNP slightly communists?
1645598215507685377,1629371001242001408,1645206222998753281,2023-04-11T01:22:42.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]","@JayJay91341991 While certain policies or positions may be associated with a particular party, it is not accurate or fair to paint an entire party as ""anti"" a particular group or issue without taking into account the nuances and complexities of individual beliefs and positions."
1645598181101813760,1629371001242001408,1645206222998753281,2023-04-11T01:22:34.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 it is important to recognize that political parties are made up of diverse individuals who may hold a range of beliefs and values on different issues.
1645598060968566786,487098373,1645206222998753281,2023-04-11T01:22:06.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 And I’m anti JayJay.
1645577706975940609,1471602809275510784,1645206222998753281,2023-04-11T00:01:13.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 I thought that they were Pro Climate Change They certainly aren't in favour of anything that would mitigate it
1645576973660585984,81060491,1645206222998753281,2023-04-10T23:58:18.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645499578979094529'}]",@MickLayt @JayJay91341991 I don’t either.
1645572083739656193,1371356077862780930,1645206222998753281,2023-04-10T23:38:52.000Z,qme,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 @Smile__Petal #VoteYes
1645557971030806528,1444952464688496640,1645206222998753281,2023-04-10T22:42:47.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645529545343373316'}]","@GracieBrownxox @JayJay91341991 Yes, but you are clearly selfish and seemingly entitled. The world doesn’t revolve around you."
1645557525553745920,3171208578,1645206222998753281,2023-04-10T22:41:01.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]","@JayJay91341991 I think you got some of your ‘anti’s’ wrong, we definitely are not anti WOMEN. #VoteNoToApartheid"
1645555919886106624,1444952464688496640,1645206222998753281,2023-04-10T22:34:38.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1645211668526383105'}]","@jarvok01 @JayJay91341991 Anti-government, except when they are in government! Luckily they have become so transparent that they have only got the nod in Tassie."
1645554815295164416,1444952464688496640,1645206222998753281,2023-04-10T22:30:15.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 Yes. The only thing the LNP says YES to is Privileged Recalcitrant Religious White Blokes in Power!!
1645553779704729600,1402432363745873926,1645206222998753281,2023-04-10T22:26:08.000Z,en,0,0,1,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 Hey dumb dumb. LNP passed marriage equality while ALP members like Penny Wong and Tanya P voted it down...
1645551354604302336,1436175361453150208,1645206222998753281,2023-04-10T22:16:30.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]","@JayJay91341991 Perfectly explained. The NO party.... except they never say no to pay rises (for themselves), rorting the system, self aggrandisement, personal wealth expansion, or helping their wealthy mates get  even wealthier."
1645551168842772480,986440664719097856,1645206222998753281,2023-04-10T22:15:46.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 That's why they supported by the #cult #ExclusiveBrethren #PBCC known for exactly the same things.
1645544907099238401,1389759150331076608,1645206222998753281,2023-04-10T21:50:53.000Z,qme,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 👍👍👍👍
1645542053017972736,1354894506001272834,1645206222998753281,2023-04-10T21:39:32.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 Their voice to parliament already exists.  It's through their elected representative- as is mine.A special voice for one race is RACIST towards other races.
1645541594429550592,1354894506001272834,1645206222998753281,2023-04-10T21:37:43.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]","@JayJay91341991 Individuals will never dev their lives if they keep living in past. What do Aboriginals want? Apology ✔ Discrimination laws ✔ Voting rights ✔ Land rights ✔ Acknowledgement ✔ Welfare + ✔ Do they want me to leave Oz, or give them my house. NEVER HAPPENING"
1645529545343373316,1587822479447576582,1645206222998753281,2023-04-10T20:49:50.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 I’ll be voting No and checked the Aboriginal box for the first time. Which I will be doing going forward. I was born here therefore I am indigenous
1645511859016179712,54011034,1645206222998753281,2023-04-10T19:39:33.000Z,qme,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 https://t.co/kU4jaSZJOS
1645511780633038849,817850383741485056,1645206222998753281,2023-04-10T19:39:15.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]","@JayJay91341991 Lies, Lies and more Lies. The Voice has no teeth, and NO veto power, this is another Leftwing money laundering scam."
1645499578979094529,1165576867161624577,1645206222998753281,2023-04-10T18:50:46.000Z,en,0,1,0,0,"[{'type': 'replied_to', 'id': '1645332494798180352'}]",@Three_Speech @JayJay91341991 No one votes for the lieberals
1645498177217519616,1165576867161624577,1645206222998753281,2023-04-10T18:45:11.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 You forgot anti union and anti worker!
1645478515108880384,1354352474367254531,1645206222998753281,2023-04-10T17:27:04.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 Doc Evatt signed the UN declaration of universal human rights.@albomp wants to abrogate this. https://t.co/CcghFgynuX
1645475559466762240,871799610531913729,1645206222998753281,2023-04-10T17:15:19.000Z,en,0,0,0,0,"[{'type': 'replied_to', 'id': '1645206222998753281'}]",@JayJay91341991 You idiot!
