id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text
1634705654316437505,1594963560404176896,1634705654316437505,2023-03-11T23:59:34.000Z,en,4,0,1,0,everyone,Climate Change Threatens Asia's Water Tower – Eurasia Review - Eurasia Review https://t.co/YpJivxVmmI
1634705559441244160,1594155890617110529,1634705559441244160,2023-03-11T23:59:11.000Z,en,0,0,1,0,everyone,"Thoughts and prayers for ""climate change"" grif....   I mean startups"
1634705351227367424,1626069360975421440,1634705351227367424,2023-03-11T23:58:21.000Z,en,0,0,4,0,everyone,"So this vegan activist and Piers Morgan are having a talk no, this is not a joke And piers says, why can’t you be vegan and let me eat meat and she says Agriculture, farming, and fishing are the leading causes of climate change, so what we get rid of all those? Sheer lunacy"
1634705151209668609,55636990,1634705151209668609,2023-03-11T23:57:34.000Z,en,0,0,0,0,everyone,This is in Southern California - they're predicting another major storm to move to Northern CA in a day or so. Some will be repeating the Climate Change mantra - I think it's a warning that the Creator is returning as a Lion! https://t.co/cnzyO5rw0v
1634705066023059457,340072715,1634705066023059457,2023-03-11T23:57:13.000Z,en,0,0,0,0,everyone,I do have to say that I did not have “Climate Change Extremist Uses Religious Doomsday Sayer Strategy” on my 2023 bingo card.https://t.co/2UlNeSyjOn
1634704942542848000,1393584356162158593,1634704942542848000,2023-03-11T23:56:44.000Z,en,1,0,0,0,everyone,"New Climate News: Coal Prevailed in 2022, but Renewables Remain Ascendant#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechangehttps://t.co/ykhE5cR9IP"
1634704920384348165,2826917172,1634704920384348165,2023-03-11T23:56:39.000Z,en,0,0,1,0,everyone,Hey @TheDemocrats @GOP if you keep Daylight Saving Time permanently it will disrupt the planet &amp; make Climate Change worse! DO YOUR RESEARCH!!!
1634704905163231232,1622428866563153921,1634704905163231232,2023-03-11T23:56:35.000Z,en,0,0,3,0,everyone,Standard Chartered Chief Executive Officer Herman Kasekende said many companies were grappling with the challenge of capital to improve their operations in a sustainable manner.#QUBMScBlogger  https://t.co/FWENWs8LKf
1634704680369655808,17456691,1634704680369655808,2023-03-11T23:55:41.000Z,en,12,0,31,2,everyone,If you are still buying the climate change hoax you are dumber than either the US President or Vice President.
1634704661004316672,2270905347,1634704661004316672,2023-03-11T23:55:37.000Z,en,1,0,4,1,everyone,"From the IPCC Ocean &amp; Cryosphere 2019 technical summary.An important admission by the IPCC. Obviously climate change, radiative forcings and GHG concentrations cannot stabilise while the oceans, ice and permafrost are changing. https://t.co/ETSZor6UH7 https://t.co/xM6bZLfolN"
1634704503286165504,1469392515044311041,1634704503286165504,2023-03-11T23:54:59.000Z,en,0,0,0,0,everyone,"Transportation is responsible for 15% of emissions in #Alberta, passenger rail could remove a significant amount of these emissions using #hydrogen #trains in the #Calgary #Edmonton corridor, #sustainableliving.#ableg https://t.co/KBioB5GNBQ https://t.co/jxqoKKhRCn"
1634704390324887554,72906858,1634704390324887554,2023-03-11T23:54:32.000Z,en,0,0,0,0,everyone,Oregon eyes mandate for climate change lessons in schools https://t.co/OKniXsk8cC
1634704294501810176,1588693412802621440,1634704294501810176,2023-03-11T23:54:09.000Z,en,0,0,0,0,everyone,Hart’s Substack: Climate Change 🔥 https://t.co/0eSYdOViny
1634704294061518848,1390441560689586183,1634704294061518848,2023-03-11T23:54:09.000Z,en,0,1,9,0,everyone,ukrainian monkey-biolabs are responsible for climate change!!!11! https://t.co/KvXCyXxKCP
1634704254429528066,1329460821123067906,1634704254429528066,2023-03-11T23:54:00.000Z,en,1,0,5,1,everyone,"Join us TOMORROW at 5pm for our panel with industry leaders @BrownGirl_Green, @samuelhornsby, @bokelley, &amp; moderator @duncanwrites to discuss transforming the creative industry into a ⚡️force for climate action⚡️#sxsw #sxsw2023 #carbonandcreamhttps://t.co/GN2VZs4zop"
1634704105074737152,931025342,1634704105074737152,2023-03-11T23:53:24.000Z,en,0,1,2,0,everyone,"Everything comes down to coordination problems - climate change, AI alignment, geopolitics, corporate governance, personal relationships.And beneath that is essentially a frame problem, determining what is most relevant out of all possible data points."
1634704099873820672,2182366350,1634704099873820672,2023-03-11T23:53:23.000Z,en,0,0,4,0,everyone,"How do we combat climate change and reduce global emissions? Twelve countries have now pledged $12 billion to enhance forest management, support land restoration, and encourage private sector investment; and more than 100 leaders have pledged to stop deforestation by 2030! https://t.co/QoxPwS8UqZ"
1634703959741833222,1388601216012324869,1634703959741833222,2023-03-11T23:52:49.000Z,en,0,0,0,0,everyone,"Climate change is the largest threat to food production, especially in Africa where the environment is deteriorating faster than anywhere on Earth. Every additional degree above 30 Celsius per day cuts crop yield by at least 1%. https://t.co/OAaWw34ZrZ #Goalkeepers2030"
1634703949142827008,1344034196138979329,1634703949142827008,2023-03-11T23:52:47.000Z,en,0,0,0,0,everyone,Im now preparing a pot roast to be cooked in a slow cooker and all yall fucking purple hair climate change clowns can suck it🖕🖕🖕 https://t.co/69sUqbQdW4
1634703920923566081,61341014,1634703920923566081,2023-03-11T23:52:40.000Z,en,0,1,0,0,everyone,"We're all going to die as a result of climate change, right? Right?ANTARCTIC ICE SHEET MASS GAINS GREATER THAN LOSSES https://t.co/xCDrxfdLXl"
1634703898697932800,23197360,1634703898697932800,2023-03-11T23:52:35.000Z,en,0,0,1,0,everyone,Love that ARC lists the Livable Centers Initiative - LCI program (https://t.co/fl6c0zU7oW  as a Climate Change action. Yes. Correct. https://t.co/bsgMKkGrV8
1634703890708062209,1565880478837932033,1634703890708062209,2023-03-11T23:52:33.000Z,en,0,0,0,0,everyone,Republicans slam Biden energy secretary for claiming US can ‘learn from what China is doing’ on climate change #GreenEnergy #SustainableEnergy #Energy [Video] https://t.co/IfpR0el56l
1634703874379640834,1421597985046032386,1634703874379640834,2023-03-11T23:52:29.000Z,en,0,0,0,0,everyone,"breaking news, urgent now and beyond future! save our education, action now -save our loving Planet, save our loving animals, climate change impact, action now! https://t.co/LIOekhytdE"
1634703843920592896,133810701,1634703843920592896,2023-03-11T23:52:22.000Z,en,0,0,0,0,everyone,Climate change: New idea for sucking up CO2 from air shows promise ⁦@BBCWorld⁩#HypeNews it is. Neither fake or fact. No fact regarding how it works is mentioned. Must be thin on technology. Is BBC desperately falling to grab your click? https://t.co/px6zkQJ7N4
1634703842133811200,779476491092434944,1634703842133811200,2023-03-11T23:52:21.000Z,en,11,1,29,1,everyone,Tahoe's Emerald Bay freezes over for first time in decades amid atmospheric river.#ClimateScam #globalwarming https://t.co/am5LlyVWja
